I II III aVR aVL aVF V1 V2 AO SPO2 
0.217 -0.567 -0.777 0.171 0.501 -0.674 -0.044 0.115 72.000 3.087 
0.249 -0.632 -0.884 0.193 0.567 -0.757 -0.037 0.125 71.800 3.087 
0.291 -0.667 -0.962 0.190 0.625 -0.811 -0.032 0.122 71.400 3.087 
0.327 -0.716 -1.043 0.195 0.686 -0.879 -0.000 0.127 71.200 3.087 
0.332 -0.786 -1.111 0.225 0.725 -0.952 0.063 0.149 71.200 3.082 
0.347 -0.867 -1.214 0.261 0.781 -1.040 0.125 0.171 71.000 3.077 
0.347 -0.928 -1.277 0.293 0.811 -1.101 0.210 0.190 71.000 3.072 
0.310 -0.918 -1.221 0.300 0.769 -1.072 0.247 0.200 70.800 3.067 
0.269 -0.860 -1.121 0.293 0.698 -0.994 0.115 0.195 70.800 3.062 
0.193 -0.860 -1.048 0.332 0.623 -0.955 0.002 0.220 70.800 3.057 
0.125 -0.930 -1.060 0.405 0.591 -0.991 0.051 0.266 70.400 3.053 
0.100 -0.991 -1.092 0.447 0.596 -1.040 -0.034 0.295 70.000 3.048 
0.120 -1.021 -1.136 0.449 0.630 -1.079 -0.168 0.298 69.600 3.038 
0.134 -1.028 -1.167 0.449 0.650 -1.094 -0.317 0.295 69.200 3.028 
0.168 -0.977 -1.148 0.405 0.657 -1.060 -0.486 0.266 68.800 3.018 
0.234 -0.889 -1.123 0.327 0.679 -1.006 -0.584 0.215 68.200 3.009 
0.247 -0.794 -1.038 0.274 0.645 -0.916 -0.571 0.181 68.000 2.999 
0.225 -0.647 -0.877 0.215 0.549 -0.759 -0.505 0.139 67.600 2.989 
0.176 -0.545 -0.725 0.188 0.449 -0.632 -0.418 0.120 67.400 2.979 
0.144 -0.430 -0.576 0.144 0.359 -0.501 -0.349 0.093 67.200 2.969 
0.120 -0.364 -0.484 0.122 0.303 -0.422 -0.303 0.078 67.000 2.960 
0.105 -0.330 -0.435 0.112 0.271 -0.381 -0.293 0.073 66.800 2.950 
0.068 -0.288 -0.364 0.115 0.212 -0.322 -0.276 0.071 66.600 2.940 
0.049 -0.271 -0.325 0.115 0.186 -0.295 -0.230 0.071 66.400 2.930 
0.027 -0.244 -0.276 0.112 0.149 -0.256 -0.183 0.071 66.200 2.921 
0.015 -0.225 -0.249 0.110 0.127 -0.232 -0.154 0.068 66.000 2.911 
-0.002 -0.198 -0.205 0.105 0.098 -0.195 -0.134 0.063 65.800 2.901 
-0.012 -0.159 -0.151 0.088 0.068 -0.151 -0.134 0.054 65.800 2.891 
-0.020 -0.103 -0.090 0.066 0.032 -0.093 -0.112 0.039 65.800 2.886 
-0.042 -0.068 -0.037 0.061 -0.007 -0.046 -0.110 0.034 65.600 2.882 
-0.039 -0.056 -0.020 0.049 -0.010 -0.037 -0.098 0.029 65.600 2.877 
-0.051 -0.032 0.022 0.042 -0.034 -0.005 -0.081 0.024 65.600 2.872 
-0.078 -0.010 0.066 0.046 -0.073 0.029 -0.049 0.027 65.600 2.862 
-0.098 -0.017 0.068 0.063 -0.088 0.032 -0.029 0.037 65.600 2.852 
-0.105 -0.037 0.063 0.073 -0.085 0.017 -0.017 0.044 65.600 2.842 
-0.103 -0.027 0.071 0.068 -0.088 0.024 -0.020 0.042 65.800 2.833 
-0.107 -0.017 0.088 0.063 -0.098 0.037 -0.017 0.039 65.800 2.823 
-0.112 -0.002 0.103 0.061 -0.110 0.054 -0.022 0.037 66.000 2.813 
-0.112 -0.005 0.103 0.061 -0.110 0.051 -0.020 0.037 66.200 2.803 
-0.110 -0.000 0.110 0.056 -0.110 0.056 -0.012 0.034 66.400 2.794 
-0.110 0.007 0.115 0.054 -0.112 0.063 -0.012 0.032 66.600 2.774 
-0.112 0.017 0.120 0.054 -0.120 0.073 -0.017 0.029 67.000 2.755 
-0.120 0.015 0.125 0.059 -0.127 0.076 -0.012 0.032 67.400 2.735 
-0.132 0.015 0.144 0.061 -0.139 0.081 -0.012 0.037 68.000 2.716 
-0.125 0.022 0.142 0.054 -0.134 0.085 -0.012 0.032 68.800 2.701 
-0.127 0.027 0.151 0.051 -0.139 0.090 -0.010 0.032 69.400 2.686 
-0.137 0.032 0.159 0.059 -0.151 0.100 -0.000 0.032 70.200 2.672 
-0.137 0.044 0.183 0.046 -0.159 0.112 0.002 0.029 71.000 2.657 
-0.149 0.039 0.186 0.056 -0.168 0.115 0.010 0.034 71.800 2.647 
-0.151 0.046 0.190 0.056 -0.173 0.122 0.012 0.032 72.800 2.637 
-0.154 0.056 0.203 0.054 -0.181 0.134 0.024 0.029 73.600 2.628 
-0.154 0.073 0.225 0.042 -0.190 0.151 0.027 0.024 74.600 2.618 
-0.168 0.066 0.234 0.051 -0.200 0.151 0.029 0.032 75.400 2.608 
-0.176 0.076 0.244 0.054 -0.212 0.164 0.037 0.032 76.400 2.598 
-0.178 0.085 0.261 0.049 -0.220 0.176 0.054 0.029 77.200 2.589 
-0.168 0.103 0.276 0.032 -0.220 0.188 0.056 0.020 78.200 2.579 
-0.178 0.120 0.293 0.032 -0.237 0.210 0.068 0.017 79.200 2.569 
-0.176 0.132 0.298 0.027 -0.242 0.220 0.081 0.012 80.200 2.559 
-0.181 0.142 0.315 0.024 -0.252 0.232 0.093 0.010 81.200 2.549 
-0.178 0.154 0.337 0.010 -0.254 0.244 0.107 0.005 82.200 2.540 
-0.195 0.159 0.352 0.020 -0.274 0.256 0.117 0.010 83.200 2.535 
-0.210 0.154 0.361 0.029 -0.286 0.259 0.139 0.017 84.200 2.530 
-0.225 0.149 0.369 0.042 -0.298 0.261 0.159 0.022 85.200 2.525 
-0.222 0.154 0.374 0.037 -0.298 0.266 0.171 0.020 86.200 2.520 
-0.237 0.149 0.376 0.049 -0.310 0.269 0.193 0.027 87.200 2.510 
-0.242 0.147 0.383 0.051 -0.315 0.269 0.212 0.029 88.200 2.501 
-0.247 0.147 0.388 0.054 -0.320 0.271 0.230 0.032 89.200 2.491 
-0.259 0.149 0.405 0.056 -0.332 0.278 0.247 0.034 90.200 2.481 
-0.256 0.159 0.410 0.051 -0.335 0.288 0.254 0.029 91.000 2.471 
-0.252 0.151 0.405 0.049 -0.327 0.278 0.266 0.032 91.800 2.462 
-0.264 0.149 0.405 0.061 -0.337 0.281 0.276 0.037 92.600 2.452 
-0.266 0.144 0.408 0.063 -0.337 0.278 0.286 0.039 93.400 2.442 
-0.274 0.132 0.405 0.071 -0.339 0.269 0.293 0.044 94.200 2.432 
-0.271 0.129 0.398 0.073 -0.335 0.266 0.300 0.044 95.000 2.422 
-0.266 0.117 0.376 0.078 -0.325 0.252 0.310 0.046 95.800 2.413 
-0.266 0.095 0.361 0.085 -0.313 0.230 0.310 0.054 96.600 2.403 
-0.261 0.093 0.352 0.085 -0.308 0.225 0.315 0.054 97.200 2.393 
-0.261 0.078 0.337 0.093 -0.300 0.210 0.305 0.059 98.000 2.383 
-0.252 0.073 0.327 0.088 -0.288 0.200 0.305 0.056 98.600 2.374 
-0.247 0.056 0.303 0.095 -0.274 0.181 0.295 0.061 99.200 2.364 
-0.234 0.056 0.286 0.093 -0.261 0.173 0.283 0.056 99.600 2.359 
-0.227 0.042 0.266 0.095 -0.247 0.156 0.278 0.059 100.200 2.354 
-0.215 0.037 0.256 0.088 -0.232 0.144 0.264 0.056 100.600 2.349 
-0.210 0.029 0.244 0.088 -0.225 0.134 0.242 0.059 101.000 2.344 
-0.193 0.027 0.225 0.081 -0.205 0.125 0.225 0.054 101.400 2.339 
-0.195 0.017 0.210 0.090 -0.203 0.115 0.208 0.056 101.800 2.335 
-0.193 0.005 0.193 0.098 -0.195 0.103 0.193 0.061 102.000 2.330 
-0.186 -0.007 0.181 0.095 -0.181 0.085 0.168 0.061 102.200 2.325 
-0.178 -0.027 0.154 0.103 -0.164 0.063 0.154 0.066 102.200 2.320 
-0.173 -0.037 0.139 0.105 -0.154 0.051 0.129 0.068 102.400 2.315 
-0.164 -0.044 0.125 0.103 -0.142 0.039 0.115 0.066 102.200 2.310 
-0.161 -0.044 0.125 0.100 -0.139 0.037 0.095 0.066 102.200 2.305 
-0.171 -0.049 0.125 0.110 -0.147 0.037 0.083 0.071 102.000 2.295 
-0.171 -0.049 0.117 0.112 -0.147 0.037 0.076 0.071 101.600 2.286 
-0.171 -0.056 0.115 0.115 -0.142 0.029 0.073 0.073 101.400 2.276 
-0.161 -0.049 0.112 0.105 -0.137 0.032 0.056 0.068 101.000 2.266 
-0.149 -0.039 0.112 0.093 -0.129 0.037 0.049 0.061 100.600 2.252 
-0.154 -0.039 0.112 0.098 -0.134 0.039 0.037 0.061 100.000 2.237 
-0.154 -0.037 0.115 0.098 -0.134 0.042 0.034 0.061 99.400 2.222 
-0.147 -0.034 0.115 0.090 -0.129 0.039 0.029 0.059 98.600 2.208 
-0.147 -0.037 0.112 0.090 -0.127 0.037 0.022 0.059 98.000 2.193 
-0.159 -0.049 0.107 0.105 -0.134 0.032 0.022 0.066 97.200 2.178 
-0.156 -0.046 0.107 0.103 -0.132 0.032 0.024 0.066 96.400 2.164 
-0.151 -0.039 0.110 0.098 -0.132 0.037 0.020 0.061 95.400 2.149 
-0.144 -0.022 0.125 0.083 -0.132 0.051 0.015 0.054 94.600 2.134 
-0.149 -0.024 0.120 0.090 -0.137 0.051 0.012 0.056 93.800 2.120 
-0.156 -0.032 0.125 0.095 -0.139 0.046 0.005 0.061 93.400 2.105 
-0.161 -0.029 0.127 0.098 -0.147 0.051 0.002 0.061 92.800 2.090 
-0.161 -0.029 0.132 0.095 -0.147 0.051 0.005 0.061 92.600 2.081 
-0.159 -0.024 0.134 0.093 -0.147 0.056 0.007 0.059 92.200 2.071 
-0.164 -0.015 0.147 0.090 -0.156 0.068 0.005 0.056 91.800 2.061 
-0.164 -0.022 0.139 0.095 -0.151 0.061 0.007 0.059 91.400 2.051 
-0.078 0.166 0.244 -0.044 -0.161 0.205 -0.088 -0.032 91.000 2.042 
-0.200 -0.100 0.095 0.154 -0.149 -0.000 0.059 0.098 90.600 2.032 
-0.164 -0.039 0.122 0.103 -0.144 0.044 0.024 0.066 90.200 2.022 
-0.161 -0.032 0.129 0.098 -0.144 0.049 -0.007 0.061 90.000 2.012 
-0.161 -0.037 0.122 0.100 -0.142 0.044 -0.000 0.063 89.600 2.007 
-0.154 -0.022 0.129 0.090 -0.142 0.056 -0.015 0.056 89.000 2.002 
-0.164 -0.022 0.142 0.093 -0.151 0.061 -0.034 0.059 88.800 1.998 
-0.161 -0.012 0.154 0.085 -0.154 0.068 -0.044 0.056 88.400 1.993 
-0.156 -0.007 0.149 0.083 -0.151 0.071 -0.051 0.051 88.200 1.998 
-0.164 0.005 0.171 0.078 -0.166 0.088 -0.051 0.051 87.800 2.002 
-0.164 0.010 0.178 0.076 -0.168 0.093 -0.049 0.049 87.600 2.007 
-0.166 0.015 0.183 0.076 -0.173 0.098 -0.044 0.049 87.200 2.012 
-0.159 0.032 0.190 0.063 -0.173 0.112 -0.063 0.039 86.800 2.017 
-0.151 0.039 0.195 0.054 -0.171 0.115 -0.083 0.034 86.200 2.022 
-0.142 0.044 0.188 0.049 -0.164 0.115 -0.090 0.029 85.800 2.027 
-0.147 0.037 0.186 0.054 -0.164 0.110 -0.088 0.034 85.400 2.032 
-0.139 0.034 0.176 0.051 -0.156 0.105 -0.081 0.032 85.000 2.051 
-0.137 0.046 0.183 0.046 -0.159 0.115 -0.076 0.027 84.600 2.071 
-0.122 0.061 0.186 0.029 -0.151 0.122 -0.076 0.017 84.200 2.090 
-0.112 0.061 0.171 0.027 -0.142 0.117 -0.083 0.015 83.800 2.110 
-0.115 0.046 0.159 0.037 -0.137 0.105 -0.090 0.020 83.400 2.139 
-0.103 0.046 0.154 0.027 -0.125 0.098 -0.095 0.017 83.000 2.168 
-0.100 0.044 0.147 0.027 -0.122 0.095 -0.090 0.017 82.600 2.198 
-0.078 0.061 0.137 0.010 -0.107 0.100 -0.100 0.002 82.200 2.227 
-0.056 0.066 0.122 -0.005 -0.088 0.095 -0.093 -0.005 82.000 2.325 
-0.054 0.061 0.115 -0.002 -0.083 0.088 -0.076 -0.005 81.600 2.422 
-0.059 0.039 0.100 0.010 -0.078 0.068 -0.044 0.005 81.400 2.520 
-0.073 0.015 0.095 0.027 -0.081 0.051 -0.024 0.017 81.000 2.618 
-0.095 0.010 0.105 0.044 -0.100 0.059 0.005 0.027 80.800 2.686 
-0.112 0.007 0.122 0.051 -0.115 0.063 0.017 0.032 80.400 2.755 
-0.125 -0.007 0.122 0.063 -0.120 0.056 0.029 0.042 80.000 2.823 
-0.129 -0.017 0.110 0.076 -0.120 0.049 0.032 0.046 79.800 2.891 
-0.139 -0.022 0.115 0.083 -0.127 0.049 0.034 0.051 79.400 2.955 
-0.137 -0.024 0.115 0.081 -0.125 0.044 0.037 0.051 79.000 3.018 
-0.144 -0.034 0.112 0.088 -0.127 0.039 0.054 0.056 78.600 3.082 
-0.151 -0.054 0.103 0.100 -0.125 0.022 0.061 0.066 78.000 3.145 
-0.149 -0.061 0.090 0.105 -0.117 0.015 0.066 0.068 77.600 3.204 
-0.149 -0.068 0.085 0.107 -0.115 0.007 0.073 0.071 77.200 3.263 
-0.147 -0.063 0.083 0.105 -0.115 0.010 0.068 0.068 76.800 3.321 
-0.142 -0.071 0.078 0.103 -0.105 -0.000 0.073 0.068 76.600 3.380 
-0.147 -0.068 0.081 0.107 -0.112 0.005 0.073 0.068 76.400 3.433 
-0.137 -0.061 0.078 0.098 -0.105 0.007 0.068 0.063 76.200 3.487 
-0.132 -0.059 0.076 0.095 -0.103 0.007 0.071 0.061 76.000 3.541 
-0.149 -0.098 0.054 0.122 -0.100 -0.022 0.120 0.081 75.800 3.595 
-0.115 -0.022 0.088 0.071 -0.103 0.037 0.042 0.044 75.600 3.629 
-0.115 -0.044 0.071 0.081 -0.093 0.015 0.051 0.051 75.200 3.663 
-0.117 -0.073 0.049 0.093 -0.081 -0.015 0.071 0.061 74.800 3.697 
-0.122 -0.081 0.046 0.100 -0.081 -0.020 0.061 0.066 74.600 3.731 
-0.120 -0.083 0.037 0.103 -0.078 -0.022 0.059 0.066 74.200 3.751 
-0.107 -0.088 0.022 0.098 -0.063 -0.034 0.044 0.063 73.800 3.770 
-0.100 -0.127 -0.027 0.115 -0.037 -0.076 0.051 0.073 73.600 3.790 
-0.081 -0.217 -0.137 0.149 0.029 -0.176 0.054 0.098 73.200 3.810 
-0.054 -0.293 -0.239 0.173 0.093 -0.266 0.073 0.112 73.000 3.819 
-0.059 -0.327 -0.261 0.190 0.105 -0.298 0.095 0.127 72.800 3.829 
-0.063 -0.364 -0.293 0.210 0.120 -0.332 0.115 0.139 72.600 3.839 
-0.056 -0.403 -0.344 0.230 0.147 -0.374 0.129 0.151 72.400 3.849 
-0.034 -0.418 -0.386 0.227 0.176 -0.400 0.115 0.149 72.200 3.844 
-0.012 -0.427 -0.410 0.217 0.203 -0.420 0.093 0.144 72.000 3.839 
0.017 -0.437 -0.447 0.208 0.237 -0.444 0.088 0.137 71.800 3.834 
0.063 -0.501 -0.559 0.217 0.315 -0.532 0.085 0.144 71.400 3.829 
0.088 -0.547 -0.640 0.232 0.361 -0.591 0.090 0.151 71.200 3.819 
0.147 -0.581 -0.723 0.215 0.437 -0.654 0.090 0.142 71.000 3.810 
0.168 -0.630 -0.784 0.225 0.484 -0.713 0.139 0.151 70.800 3.800 
0.166 -0.716 -0.872 0.271 0.525 -0.799 0.215 0.181 70.600 3.790 
0.190 -0.791 -0.984 0.303 0.586 -0.886 0.281 0.198 70.400 3.775 
0.176 -0.818 -0.984 0.317 0.586 -0.906 0.364 0.212 70.200 3.761 
0.139 -0.757 -0.894 0.308 0.518 -0.825 0.313 0.203 70.000 3.746 
0.105 -0.708 -0.811 0.300 0.459 -0.759 0.151 0.198 69.800 3.731 
0.015 -0.750 -0.769 0.371 0.391 -0.757 0.142 0.242 69.600 3.712 
-0.020 -0.825 -0.799 0.420 0.393 -0.816 0.107 0.278 69.400 3.692 
-0.032 -0.899 -0.860 0.462 0.418 -0.882 0.024 0.308 69.200 3.673 
0.002 -0.913 -0.908 0.452 0.459 -0.913 -0.151 0.300 69.000 3.653 
0.020 -0.908 -0.923 0.442 0.474 -0.918 -0.288 0.293 68.800 3.629 
0.093 -0.813 -0.899 0.357 0.501 -0.860 -0.444 0.237 68.600 3.604 
0.139 -0.730 -0.860 0.291 0.505 -0.799 -0.484 0.195 68.400 3.580 
0.137 -0.611 -0.737 0.232 0.442 -0.679 -0.440 0.156 68.200 3.556 
0.105 -0.471 -0.576 0.183 0.342 -0.523 -0.357 0.120 68.000 3.531 
0.071 -0.371 -0.442 0.151 0.256 -0.405 -0.288 0.098 67.800 3.507 
0.039 -0.281 -0.310 0.117 0.181 -0.300 -0.230 0.078 67.600 3.482 
0.027 -0.222 -0.244 0.095 0.139 -0.234 -0.205 0.063 67.400 3.458 
0.005 -0.176 -0.181 0.085 0.093 -0.178 -0.200 0.054 67.200 3.429 
-0.005 -0.144 -0.134 0.073 0.068 -0.142 -0.171 0.046 67.000 3.399 
-0.032 -0.129 -0.095 0.081 0.034 -0.112 -0.122 0.051 66.800 3.370 
-0.049 -0.115 -0.063 0.081 0.010 -0.090 -0.088 0.051 66.600 3.341 
-0.061 -0.105 -0.042 0.083 -0.007 -0.073 -0.054 0.054 66.400 3.306 
-0.078 -0.085 -0.000 0.078 -0.034 -0.046 -0.042 0.051 66.200 3.272 
-0.078 -0.034 0.049 0.054 -0.061 0.005 -0.044 0.034 66.000 3.238 
-0.083 0.017 0.098 0.034 -0.090 0.059 -0.029 0.020 66.000 3.204 
-0.085 0.029 0.110 0.032 -0.100 0.073 -0.020 0.017 65.800 3.165 
-0.095 0.044 0.139 0.027 -0.117 0.093 -0.005 0.015 65.800 3.126 
-0.105 0.068 0.181 0.015 -0.139 0.122 0.015 0.010 65.800 3.087 
-0.120 0.085 0.212 0.015 -0.161 0.147 0.037 0.010 65.600 3.048 
-0.139 0.073 0.210 0.034 -0.176 0.144 0.054 0.020 65.600 3.013 
-0.144 0.081 0.225 0.032 -0.183 0.154 0.059 0.020 65.600 2.979 
-0.154 0.088 0.249 0.029 -0.198 0.166 0.051 0.020 65.800 2.945 
-0.142 0.088 0.237 0.024 -0.186 0.159 0.051 0.015 65.800 2.911 
-0.139 0.088 0.232 0.024 -0.183 0.159 0.061 0.015 66.000 2.882 
-0.139 0.090 0.237 0.022 -0.183 0.161 0.059 0.015 66.400 2.852 
-0.149 0.100 0.254 0.022 -0.198 0.176 0.059 0.015 66.800 2.823 
-0.149 0.103 0.254 0.022 -0.200 0.178 0.056 0.012 67.200 2.794 
-0.156 0.093 0.249 0.032 -0.203 0.171 0.063 0.020 67.600 2.774 
-0.156 0.098 0.256 0.029 -0.205 0.176 0.061 0.017 68.200 2.755 
-0.144 0.117 0.269 0.010 -0.203 0.190 0.056 0.007 69.000 2.735 
-0.147 0.127 0.281 0.007 -0.210 0.200 0.056 0.005 69.600 2.716 
-0.156 0.117 0.271 0.022 -0.215 0.195 0.063 0.010 70.400 2.706 
-0.154 0.115 0.274 0.017 -0.210 0.193 0.066 0.010 71.200 2.696 
-0.149 0.137 0.293 0.002 -0.217 0.212 0.063 0.002 72.000 2.686 
-0.159 0.142 0.298 0.010 -0.230 0.222 0.063 0.002 72.800 2.676 
-0.154 0.147 0.298 0.005 -0.227 0.225 0.073 -0.000 73.600 2.676 
-0.151 0.151 0.305 -0.000 -0.227 0.227 0.076 -0.002 74.400 2.676 
-0.151 0.156 0.313 -0.005 -0.230 0.232 0.073 -0.005 75.400 2.676 
-0.156 0.154 0.317 -0.002 -0.232 0.232 0.093 -0.002 76.200 2.676 
-0.156 0.156 0.313 -0.000 -0.234 0.234 0.098 -0.002 77.200 2.676 
-0.161 0.159 0.320 0.002 -0.239 0.239 0.103 -0.002 78.200 2.676 
-0.159 0.171 0.339 -0.010 -0.244 0.252 0.100 -0.007 79.200 2.676 
-0.166 0.181 0.357 -0.012 -0.256 0.264 0.110 -0.007 80.200 2.676 
-0.183 0.181 0.366 -0.000 -0.274 0.274 0.127 -0.002 81.200 2.672 
-0.186 0.186 0.371 -0.000 -0.278 0.278 0.142 -0.002 82.200 2.667 
-0.176 0.190 0.379 -0.012 -0.271 0.278 0.154 -0.007 83.200 2.662 
-0.183 0.198 0.388 -0.010 -0.281 0.291 0.166 -0.007 84.200 2.657 
-0.183 0.200 0.386 -0.010 -0.283 0.293 0.183 -0.007 85.000 2.632 
-0.193 0.198 0.400 -0.007 -0.291 0.295 0.200 -0.005 86.000 2.608 
-0.198 0.208 0.413 -0.007 -0.300 0.308 0.215 -0.005 87.000 2.584 
-0.198 0.198 0.408 -0.005 -0.295 0.298 0.227 -0.002 87.800 2.559 
-0.198 0.193 0.396 -0.000 -0.293 0.293 0.244 -0.000 88.800 2.540 
-0.210 0.183 0.398 0.012 -0.300 0.288 0.261 0.007 89.600 2.520 
-0.212 0.173 0.398 0.015 -0.298 0.281 0.269 0.010 90.600 2.501 
-0.205 0.198 0.408 0.002 -0.303 0.300 0.286 -0.000 91.600 2.481 
-0.210 0.190 0.403 0.010 -0.305 0.295 0.295 0.005 92.400 2.457 
-0.208 0.188 0.398 0.010 -0.300 0.293 0.298 0.005 93.400 2.432 
-0.205 0.183 0.393 0.010 -0.295 0.286 0.305 0.005 94.200 2.408 
-0.210 0.166 0.388 0.017 -0.293 0.271 0.310 0.012 95.000 2.383 
-0.210 0.159 0.371 0.024 -0.288 0.264 0.322 0.015 95.800 2.369 
-0.208 0.144 0.359 0.029 -0.278 0.249 0.327 0.020 96.600 2.354 
-0.203 0.142 0.357 0.024 -0.274 0.244 0.320 0.017 97.200 2.339 
-0.193 0.129 0.332 0.027 -0.256 0.227 0.322 0.020 98.000 2.325 
-0.198 0.112 0.313 0.042 -0.254 0.212 0.322 0.027 98.600 2.310 
-0.190 0.093 0.291 0.046 -0.237 0.188 0.317 0.029 99.200 2.295 
-0.178 0.078 0.266 0.046 -0.217 0.168 0.303 0.032 99.800 2.281 
-0.161 0.076 0.252 0.037 -0.198 0.156 0.288 0.027 100.200 2.266 
-0.161 0.059 0.232 0.046 -0.190 0.139 0.278 0.032 100.600 2.252 
-0.151 0.046 0.208 0.049 -0.173 0.122 0.259 0.032 101.000 2.237 
-0.144 0.039 0.198 0.046 -0.164 0.112 0.237 0.032 101.400 2.222 
-0.137 0.027 0.181 0.046 -0.149 0.095 0.217 0.034 101.800 2.208 
-0.125 0.024 0.164 0.044 -0.137 0.088 0.203 0.032 102.200 2.193 
-0.115 0.022 0.154 0.039 -0.125 0.081 0.178 0.029 102.600 2.178 
-0.105 0.017 0.134 0.039 -0.112 0.071 0.159 0.027 102.600 2.164 
-0.098 0.002 0.112 0.042 -0.098 0.051 0.144 0.029 102.800 2.149 
-0.090 -0.000 0.095 0.044 -0.090 0.046 0.127 0.027 102.800 2.134 
-0.078 -0.005 0.085 0.037 -0.076 0.034 0.115 0.024 102.600 2.120 
-0.083 -0.015 0.076 0.046 -0.076 0.027 0.093 0.029 102.400 2.105 
-0.081 -0.024 0.068 0.046 -0.068 0.017 0.085 0.032 102.200 2.090 
-0.078 -0.029 0.061 0.049 -0.063 0.010 0.073 0.034 102.000 2.066 
-0.076 -0.027 0.061 0.046 -0.061 0.012 0.066 0.032 101.600 2.042 
-0.066 -0.015 0.061 0.037 -0.059 0.020 0.056 0.024 101.200 2.017 
-0.071 -0.020 0.066 0.039 -0.061 0.017 0.042 0.027 100.600 1.993 
-0.071 -0.020 0.061 0.042 -0.061 0.017 0.037 0.027 100.000 1.968 
-0.063 -0.017 0.056 0.037 -0.054 0.015 0.024 0.024 99.200 1.944 
-0.054 -0.007 0.061 0.024 -0.049 0.020 0.010 0.017 98.600 1.919 
-0.061 -0.005 0.068 0.027 -0.059 0.027 0.012 0.020 97.800 1.895 
-0.061 -0.007 0.061 0.032 -0.056 0.024 0.012 0.020 97.000 1.871 
-0.063 -0.010 0.059 0.034 -0.059 0.022 0.017 0.022 96.200 1.846 
-0.059 -0.010 0.061 0.029 -0.054 0.020 0.010 0.020 95.400 1.822 
-0.061 -0.015 0.059 0.032 -0.054 0.017 0.007 0.022 94.800 1.797 
-0.056 -0.012 0.054 0.029 -0.049 0.017 0.005 0.020 94.200 1.773 
-0.059 -0.005 0.063 0.027 -0.056 0.024 0.002 0.020 93.800 1.748 
-0.059 -0.005 0.068 0.024 -0.056 0.024 -0.002 0.020 93.400 1.724 
-0.068 -0.010 0.071 0.034 -0.063 0.024 -0.000 0.024 93.000 1.700 
-0.063 -0.002 0.059 0.034 -0.061 0.029 -0.005 0.020 92.600 1.680 
-0.056 -0.000 0.063 0.024 -0.056 0.029 -0.002 0.017 92.000 1.661 
-0.051 0.005 0.073 0.015 -0.054 0.032 -0.010 0.012 91.600 1.641 
-0.046 0.027 0.090 0.002 -0.059 0.051 -0.024 0.005 91.200 1.621 
-0.095 -0.068 0.044 0.073 -0.061 -0.020 0.034 0.051 90.800 1.607 
-0.076 -0.002 0.076 0.039 -0.073 0.037 -0.007 0.024 90.400 1.592 
-0.083 -0.002 0.090 0.039 -0.081 0.039 -0.010 0.027 90.000 1.578 
-0.088 -0.002 0.093 0.042 -0.085 0.042 -0.012 0.027 89.400 1.563 
-0.078 -0.005 0.083 0.037 -0.076 0.034 -0.032 0.024 88.800 1.553 
-0.071 -0.005 0.076 0.034 -0.068 0.032 -0.054 0.022 88.200 1.543 
-0.068 -0.002 0.078 0.029 -0.066 0.032 -0.068 0.022 87.800 1.534 
-0.076 0.007 0.093 0.029 -0.078 0.046 -0.073 0.020 87.400 1.524 
-0.088 0.010 0.100 0.039 -0.093 0.054 -0.081 0.024 87.400 1.519 
-0.076 0.032 0.115 0.020 -0.090 0.071 -0.068 0.012 87.200 1.514 
-0.078 0.046 0.129 0.015 -0.100 0.085 -0.078 0.007 86.800 1.509 
-0.076 0.049 0.134 0.010 -0.100 0.088 -0.081 0.007 86.600 1.504 
-0.073 0.051 0.132 0.007 -0.098 0.088 -0.103 0.005 86.000 1.509 
-0.056 0.066 0.122 -0.005 -0.088 0.095 -0.110 -0.005 85.600 1.514 
-0.063 0.049 0.122 0.002 -0.088 0.081 -0.105 0.002 85.000 1.519 
-0.059 0.054 0.115 0.002 -0.085 0.083 -0.090 -0.000 84.600 1.524 
-0.042 0.073 0.122 -0.020 -0.078 0.095 -0.095 -0.012 84.000 1.553 
-0.029 0.088 0.122 -0.032 -0.073 0.103 -0.100 -0.022 83.600 1.582 
-0.017 0.081 0.100 -0.032 -0.056 0.090 -0.110 -0.024 83.200 1.612 
-0.010 0.076 0.090 -0.034 -0.046 0.081 -0.115 -0.024 82.800 1.641 
-0.010 0.068 0.088 -0.034 -0.044 0.073 -0.110 -0.022 82.600 1.695 
-0.002 0.076 0.078 -0.037 -0.039 0.078 -0.117 -0.027 82.200 1.748 
0.017 0.090 0.073 -0.054 -0.027 0.083 -0.127 -0.039 82.000 1.802 
0.034 0.090 0.059 -0.063 -0.010 0.073 -0.112 -0.044 81.800 1.856 
0.029 0.068 0.039 -0.049 -0.005 0.054 -0.090 -0.034 81.400 1.934 
0.017 0.059 0.042 -0.037 -0.012 0.051 -0.063 -0.027 81.200 2.012 
0.010 0.034 0.029 -0.024 -0.007 0.029 -0.039 -0.017 80.800 2.090 
-0.020 0.017 0.039 -0.000 -0.027 0.027 -0.022 -0.002 80.600 2.168 
-0.029 0.012 0.039 0.010 -0.034 0.027 -0.010 0.002 80.200 2.256 
-0.037 -0.000 0.034 0.020 -0.037 0.020 -0.000 0.010 79.800 2.344 
-0.044 -0.007 0.037 0.027 -0.039 0.015 -0.002 0.015 79.200 2.432 
-0.042 -0.005 0.037 0.024 -0.039 0.017 -0.000 0.012 78.800 2.520 
