I II III aVR aVL aVF V1 AO Resp SPO2
0.049 -0.010 -0.059 -0.020 0.054 -0.034 -0.049 93.600 -0.127 1.177 
0.049 -0.034 -0.076 -0.010 0.066 -0.059 -0.037 93.600 -0.127 1.143 
0.044 -0.024 -0.068 -0.010 0.056 -0.046 -0.022 93.600 -0.127 1.109 
0.034 -0.027 -0.066 -0.000 0.049 -0.044 -0.015 93.800 -0.129 1.074 
0.017 -0.039 -0.054 0.010 0.037 -0.046 -0.007 93.600 -0.129 1.060 
0.010 -0.042 -0.049 0.015 0.032 -0.046 0.015 93.600 -0.129 1.045 
0.005 -0.042 -0.049 0.020 0.027 -0.044 0.020 93.600 -0.129 1.031 
0.002 -0.054 -0.051 0.024 0.029 -0.054 0.022 93.400 -0.129 1.016 
-0.007 -0.059 -0.054 0.034 0.022 -0.054 0.024 93.400 -0.129 1.040 
-0.007 -0.076 -0.068 0.042 0.032 -0.071 0.027 93.200 -0.129 1.065 
-0.012 -0.076 -0.059 0.042 0.027 -0.068 0.024 93.000 -0.129 1.089 
-0.012 -0.076 -0.061 0.044 0.027 -0.068 0.034 92.800 -0.132 1.114 
-0.017 -0.081 -0.063 0.049 0.024 -0.071 0.029 92.600 -0.132 1.182 
-0.007 -0.068 -0.056 0.037 0.027 -0.063 0.037 92.200 -0.132 1.250 
-0.017 -0.071 -0.054 0.044 0.020 -0.061 0.037 92.000 -0.132 1.319 
-0.037 -0.076 -0.042 0.059 0.002 -0.056 0.039 91.600 -0.134 1.387 
-0.034 -0.071 -0.042 0.056 0.002 -0.054 0.037 91.400 -0.134 1.504 
-0.029 -0.068 -0.039 0.049 0.005 -0.054 0.037 91.200 -0.134 1.621 
-0.020 -0.063 -0.051 0.046 0.012 -0.054 0.037 91.000 -0.137 1.739 
-0.002 -0.063 -0.063 0.034 0.029 -0.061 0.039 90.600 -0.137 1.856 
-0.015 -0.061 -0.049 0.039 0.017 -0.054 0.032 90.400 -0.137 1.998 
-0.020 -0.068 -0.046 0.044 0.015 -0.059 0.046 90.000 -0.137 2.139 
-0.017 -0.071 -0.054 0.044 0.020 -0.061 0.049 89.800 -0.139 2.281 
-0.020 -0.078 -0.059 0.049 0.020 -0.068 0.042 89.400 -0.142 2.422 
-0.010 -0.029 -0.012 0.017 0.005 -0.024 0.039 89.200 -0.142 2.574 
0.010 0.037 0.032 -0.024 -0.007 0.032 0.051 88.800 -0.142 2.725 
0.012 0.120 0.107 -0.066 -0.046 0.115 0.093 88.400 -0.142 2.877 
0.061 0.210 0.149 -0.134 -0.044 0.181 0.105 88.200 -0.144 3.028 
0.173 0.352 0.183 -0.264 -0.002 0.266 0.066 87.800 -0.147 3.155 
0.337 0.549 0.222 -0.447 0.063 0.381 -0.081 87.400 -0.147 3.282 
0.659 0.838 0.173 -0.745 0.242 0.508 -0.391 87.200 -0.147 3.409 
0.913 1.123 0.205 -1.016 0.352 0.667 -0.684 86.800 -0.149 3.536 
1.050 1.118 0.063 -1.082 0.491 0.593 -0.779 86.600 -0.151 3.624 
0.889 0.689 -0.203 -0.786 0.545 0.244 -0.584 86.200 -0.151 3.712 
0.259 0.371 0.112 -0.315 0.073 0.242 -0.132 86.000 -0.154 3.800 
-0.215 0.212 0.420 0.005 -0.320 0.320 0.190 85.600 -0.154 3.888 
-0.357 0.103 0.459 0.127 -0.408 0.281 0.317 85.400 -0.156 3.932 
-0.322 0.103 0.430 0.107 -0.374 0.264 0.288 85.200 -0.156 3.976 
-0.308 0.105 0.408 0.105 -0.359 0.259 0.320 85.000 -0.156 4.020 
-0.342 0.088 0.422 0.132 -0.386 0.259 0.415 84.800 -0.159 4.063 
-0.347 0.083 0.430 0.132 -0.388 0.256 0.447 84.400 -0.159 4.073 
-0.325 0.090 0.415 0.117 -0.369 0.254 0.479 84.200 -0.161 4.083 
-0.325 0.100 0.427 0.112 -0.374 0.264 0.523 84.000 -0.161 4.093 
-0.332 0.098 0.430 0.117 -0.381 0.264 0.574 83.800 -0.164 4.103 
-0.308 0.054 0.364 0.127 -0.335 0.208 0.650 83.600 -0.166 4.088 
-0.303 0.002 0.305 0.151 -0.303 0.154 0.755 83.400 -0.166 4.073 
-0.303 -0.034 0.269 0.168 -0.286 0.117 0.872 83.400 -0.166 4.059 
-0.269 -0.024 0.239 0.149 -0.256 0.110 0.911 83.200 -0.168 4.044 
-0.256 -0.017 0.234 0.139 -0.247 0.112 0.904 83.000 -0.168 4.020 
-0.252 -0.046 0.205 0.149 -0.227 0.081 0.852 82.800 -0.171 3.995 
-0.230 -0.063 0.164 0.149 -0.198 0.051 0.718 82.600 -0.171 3.971 
-0.193 -0.095 0.095 0.147 -0.144 0.002 0.542 82.400 -0.173 3.946 
-0.176 -0.107 0.061 0.147 -0.122 -0.020 0.374 82.200 -0.176 3.912 
-0.147 -0.110 0.039 0.127 -0.090 -0.037 0.249 81.800 -0.176 3.878 
-0.103 -0.105 -0.007 0.107 -0.049 -0.054 0.166 81.600 -0.176 3.844 
-0.054 -0.081 -0.029 0.068 -0.012 -0.054 0.103 81.200 -0.178 3.810 
-0.022 -0.081 -0.061 0.054 0.020 -0.068 0.078 81.000 -0.178 3.707 
-0.027 -0.093 -0.061 0.059 0.020 -0.078 0.066 80.600 -0.178 3.604 
-0.017 -0.085 -0.066 0.051 0.027 -0.076 0.046 80.400 -0.178 3.502 
-0.007 -0.090 -0.083 0.049 0.039 -0.085 0.032 80.200 -0.178 3.399 
-0.007 -0.083 -0.078 0.046 0.034 -0.078 0.024 80.200 -0.178 3.331 
-0.012 -0.095 -0.085 0.056 0.037 -0.088 0.024 80.000 -0.181 3.263 
0.002 -0.085 -0.095 0.046 0.046 -0.085 0.005 80.000 -0.181 3.194 
-0.000 -0.093 -0.100 0.051 0.046 -0.093 0.005 80.000 -0.181 3.126 
-0.007 -0.103 -0.095 0.056 0.044 -0.098 0.007 80.000 -0.181 3.057 
-0.020 -0.100 -0.085 0.063 0.032 -0.090 0.005 79.800 -0.181 2.989 
-0.002 -0.100 -0.095 0.051 0.049 -0.098 0.002 79.600 -0.181 2.921 
-0.020 -0.112 -0.095 0.068 0.037 -0.103 0.002 79.400 -0.183 2.852 
0.002 -0.117 -0.117 0.056 0.061 -0.117 0.007 79.200 -0.183 2.799 
-0.007 -0.129 -0.122 0.068 0.059 -0.125 0.002 79.000 -0.183 2.745 
0.005 -0.112 -0.125 0.059 0.061 -0.115 -0.005 79.000 -0.183 2.691 
-0.000 -0.117 -0.120 0.061 0.059 -0.117 -0.002 79.000 -0.183 2.637 
-0.000 -0.132 -0.134 0.068 0.066 -0.132 -0.000 79.000 -0.186 2.603 
-0.017 -0.149 -0.137 0.085 0.059 -0.139 0.002 79.200 -0.186 2.569 
-0.027 -0.161 -0.139 0.098 0.054 -0.147 0.002 79.600 -0.186 2.535 
-0.039 -0.193 -0.154 0.117 0.059 -0.173 0.007 80.000 -0.186 2.501 
-0.029 -0.198 -0.171 0.115 0.071 -0.183 0.015 80.600 -0.188 2.496 
-0.027 -0.200 -0.166 0.110 0.073 -0.186 0.017 81.200 -0.188 2.491 
-0.046 -0.215 -0.171 0.132 0.061 -0.190 0.017 82.000 -0.190 2.486 
-0.054 -0.227 -0.176 0.142 0.061 -0.200 0.010 82.800 -0.193 2.481 
-0.051 -0.249 -0.200 0.151 0.073 -0.222 0.005 83.600 -0.193 2.496 
-0.056 -0.278 -0.234 0.173 0.083 -0.249 0.012 84.400 -0.193 2.510 
-0.059 -0.298 -0.249 0.183 0.090 -0.269 0.012 85.200 -0.195 2.525 
-0.071 -0.315 -0.256 0.200 0.088 -0.278 0.017 86.200 -0.195 2.540 
-0.068 -0.322 -0.269 0.203 0.093 -0.288 0.022 87.000 -0.198 2.564 
-0.078 -0.359 -0.286 0.222 0.103 -0.320 0.022 88.000 -0.200 2.589 
-0.083 -0.364 -0.293 0.230 0.100 -0.322 0.015 89.000 -0.203 2.613 
-0.085 -0.374 -0.303 0.237 0.103 -0.330 0.015 89.800 -0.205 2.637 
-0.063 -0.366 -0.317 0.222 0.120 -0.335 0.007 90.800 -0.208 2.657 
-0.073 -0.369 -0.305 0.227 0.112 -0.332 -0.000 91.600 -0.208 2.676 
-0.061 -0.357 -0.298 0.210 0.117 -0.325 -0.015 92.400 -0.210 2.696 
-0.051 -0.344 -0.298 0.200 0.122 -0.317 -0.024 93.400 -0.212 2.716 
-0.017 -0.317 -0.310 0.173 0.142 -0.308 -0.032 94.000 -0.215 2.730 
-0.010 -0.293 -0.281 0.151 0.137 -0.288 -0.042 94.800 -0.215 2.745 
-0.005 -0.269 -0.264 0.137 0.129 -0.266 -0.044 95.400 -0.217 2.759 
0.012 -0.227 -0.244 0.110 0.127 -0.232 -0.049 96.000 -0.220 2.774 
0.039 -0.186 -0.227 0.076 0.132 -0.205 -0.063 96.400 -0.222 2.774 
0.044 -0.171 -0.215 0.063 0.129 -0.193 -0.068 96.800 -0.225 2.774 
0.071 -0.144 -0.215 0.037 0.144 -0.178 -0.068 97.200 -0.227 2.774 
0.076 -0.110 -0.188 0.020 0.132 -0.147 -0.068 97.600 -0.230 2.774 
0.068 -0.098 -0.171 0.017 0.117 -0.132 -0.066 97.800 -0.232 2.764 
0.073 -0.078 -0.151 0.002 0.112 -0.115 -0.066 98.000 -0.234 2.755 
0.073 -0.051 -0.127 -0.010 0.100 -0.088 -0.051 98.200 -0.234 2.745 
0.088 -0.032 -0.120 -0.027 0.105 -0.076 -0.044 98.400 -0.239 2.735 
0.081 -0.027 -0.105 -0.027 0.095 -0.066 -0.039 98.400 -0.239 2.720 
0.078 -0.007 -0.095 -0.029 0.083 -0.046 -0.022 98.400 -0.242 2.706 
0.078 0.007 -0.071 -0.042 0.076 -0.032 -0.017 98.400 -0.242 2.691 
0.061 0.005 -0.056 -0.032 0.059 -0.024 -0.010 98.400 -0.244 2.676 
0.049 0.010 -0.044 -0.027 0.044 -0.015 0.002 98.400 -0.247 2.652 
0.042 -0.000 -0.032 -0.024 0.042 -0.020 0.010 98.400 -0.247 2.628 
0.044 -0.002 -0.044 -0.022 0.046 -0.024 0.015 98.400 -0.247 2.603 
0.029 0.002 -0.034 -0.012 0.029 -0.012 0.020 98.400 -0.249 2.579 
0.010 -0.002 -0.012 -0.002 0.012 -0.007 0.029 98.200 -0.252 2.554 
0.024 0.002 -0.015 -0.017 0.024 -0.010 0.027 98.200 -0.252 2.530 
0.029 -0.007 -0.037 -0.010 0.034 -0.022 0.029 98.200 -0.254 2.505 
0.017 -0.012 -0.027 -0.002 0.024 -0.020 0.037 98.000 -0.254 2.481 
0.015 -0.020 -0.034 0.002 0.024 -0.027 0.039 97.800 -0.256 2.442 
0.020 -0.020 -0.039 -0.000 0.029 -0.029 0.051 97.600 -0.256 2.403 
0.012 -0.020 -0.024 -0.000 0.022 -0.024 0.044 97.200 -0.259 2.364 
0.005 -0.015 -0.015 0.002 0.012 -0.017 0.039 97.000 -0.261 2.325 
0.007 -0.007 -0.015 -0.000 0.012 -0.010 0.046 96.400 -0.261 2.286 
0.007 -0.010 -0.015 -0.000 0.012 -0.012 0.039 95.800 -0.261 2.247 
0.002 -0.017 -0.017 0.007 0.012 -0.017 0.042 95.200 -0.261 2.208 
-0.000 -0.010 -0.010 0.005 0.005 -0.010 0.046 94.400 -0.264 2.168 
0.010 -0.012 -0.017 -0.000 0.017 -0.017 0.042 93.600 -0.264 2.125 
0.010 -0.010 -0.012 -0.002 0.015 -0.015 0.042 92.600 -0.266 2.081 
0.005 -0.010 -0.015 0.002 0.010 -0.012 0.042 91.800 -0.266 2.037 
0.002 0.002 -0.000 -0.002 0.002 0.002 0.044 91.000 -0.271 1.993 
0.002 0.002 -0.000 -0.002 0.002 0.002 0.049 90.400 -0.271 1.958 
-0.012 0.017 0.027 -0.000 -0.020 0.024 0.059 89.800 -0.274 1.924 
0.002 0.042 0.042 -0.022 -0.017 0.042 0.076 89.400 -0.274 1.890 
0.029 0.071 0.046 -0.051 -0.005 0.056 0.088 89.200 -0.276 1.856 
0.059 0.100 0.049 -0.083 0.010 0.071 0.093 89.000 -0.276 1.822 
0.054 0.127 0.073 -0.090 -0.010 0.100 0.115 89.000 -0.276 1.788 
0.056 0.164 0.105 -0.107 -0.024 0.137 0.134 88.800 -0.276 1.753 
0.066 0.178 0.112 -0.122 -0.022 0.147 0.144 88.800 -0.276 1.719 
0.085 0.200 0.117 -0.144 -0.015 0.159 0.117 88.600 -0.278 1.695 
0.095 0.215 0.117 -0.154 -0.012 0.168 0.127 88.600 -0.278 1.670 
0.078 0.198 0.117 -0.137 -0.020 0.159 0.127 88.600 -0.278 1.646 
0.061 0.178 0.115 -0.117 -0.027 0.149 0.083 88.400 -0.281 1.621 
0.063 0.154 0.088 -0.107 -0.012 0.122 0.039 88.400 -0.281 1.592 
0.051 0.122 0.073 -0.088 -0.010 0.098 -0.000 88.400 -0.281 1.563 
0.049 0.095 0.049 -0.073 0.002 0.071 -0.022 88.400 -0.281 1.534 
0.044 0.066 0.015 -0.051 0.012 0.044 -0.039 88.400 -0.278 1.504 
0.056 0.081 0.022 -0.066 0.017 0.054 -0.042 88.400 -0.278 1.475 
0.073 0.088 0.017 -0.081 0.029 0.051 -0.046 88.400 -0.278 1.446 
0.076 0.066 -0.005 -0.073 0.044 0.029 -0.054 88.400 -0.278 1.416 
0.063 0.029 -0.034 -0.046 0.049 -0.002 -0.037 88.600 -0.276 1.387 
0.044 0.005 -0.044 -0.022 0.042 -0.017 -0.020 88.600 -0.276 1.353 
0.034 -0.010 -0.044 -0.012 0.039 -0.027 -0.005 88.800 -0.274 1.319 
0.044 -0.010 -0.059 -0.015 0.049 -0.032 -0.007 88.800 -0.274 1.284 
0.039 -0.005 -0.042 -0.017 0.042 -0.024 0.005 88.800 -0.271 1.250 
0.015 -0.010 -0.020 -0.005 0.020 -0.017 0.017 88.600 -0.269 1.231 
0.015 -0.010 -0.020 -0.005 0.020 -0.017 0.020 88.600 -0.269 1.211 
-0.000 -0.032 -0.029 0.015 0.017 -0.032 0.022 88.400 -0.269 1.192 
-0.000 -0.051 -0.044 0.022 0.027 -0.051 0.034 88.200 -0.266 1.172 
-0.002 -0.059 -0.054 0.029 0.027 -0.056 0.039 88.000 -0.264 1.216 
-0.020 -0.056 -0.037 0.039 0.010 -0.046 0.037 87.800 -0.264 1.260 
-0.027 -0.051 -0.027 0.042 -0.000 -0.037 0.042 87.600 -0.261 1.304 
-0.027 -0.056 -0.027 0.042 0.002 -0.042 0.051 87.400 -0.261 1.348 
-0.032 -0.051 -0.017 0.042 -0.005 -0.034 0.051 87.000 -0.259 1.436 
-0.005 -0.042 -0.034 0.022 0.017 -0.039 0.044 86.800 -0.259 1.524 
-0.017 -0.049 -0.032 0.034 0.007 -0.039 0.049 86.600 -0.259 1.612 
-0.037 -0.059 -0.027 0.051 -0.007 -0.039 0.051 86.200 -0.256 1.700 
-0.032 -0.071 -0.039 0.051 0.005 -0.054 0.054 86.000 -0.256 1.827 
-0.032 -0.054 -0.017 0.042 -0.005 -0.037 0.056 85.800 -0.256 1.954 
-0.027 -0.044 -0.015 0.034 -0.005 -0.029 0.049 85.600 -0.256 2.081 
-0.037 -0.049 -0.012 0.044 -0.012 -0.029 0.046 85.400 -0.256 2.208 
-0.027 -0.044 -0.012 0.034 -0.005 -0.029 0.051 85.200 -0.256 2.354 
-0.020 -0.046 -0.027 0.034 0.005 -0.037 0.049 85.000 -0.256 2.501 
0.002 -0.046 -0.046 0.022 0.027 -0.046 0.037 84.800 -0.256 2.647 
-0.017 -0.024 -0.012 0.024 -0.005 -0.015 0.049 84.600 -0.256 2.794 
0.012 0.046 0.034 -0.029 -0.010 0.042 0.063 84.400 -0.256 2.930 
0.029 0.137 0.110 -0.083 -0.039 0.122 0.098 84.200 -0.256 3.067 
0.066 0.225 0.156 -0.144 -0.046 0.193 0.107 84.000 -0.256 3.204 
0.193 0.364 0.176 -0.281 0.012 0.269 0.059 83.600 -0.256 3.341 
0.374 0.606 0.234 -0.491 0.071 0.420 -0.103 83.400 -0.256 3.448 
0.686 0.899 0.210 -0.791 0.237 0.557 -0.415 83.000 -0.256 3.556 
0.911 1.187 0.274 -1.048 0.317 0.733 -0.698 82.800 -0.256 3.663 
1.045 1.158 0.110 -1.099 0.466 0.635 -0.777 82.400 -0.259 3.770 
0.867 0.733 -0.137 -0.799 0.501 0.300 -0.552 82.200 -0.259 3.839 
0.198 0.391 0.190 -0.293 0.002 0.293 -0.085 81.800 -0.259 3.907 
-0.252 0.217 0.466 0.020 -0.359 0.344 0.212 81.600 -0.259 3.976 
-0.369 0.125 0.501 0.120 -0.430 0.310 0.303 81.200 -0.259 4.044 
-0.322 0.151 0.479 0.083 -0.398 0.313 0.264 81.000 -0.259 4.068 
-0.313 0.129 0.444 0.090 -0.376 0.286 0.298 80.800 -0.259 4.093 
-0.322 0.127 0.444 0.100 -0.386 0.288 0.379 80.600 -0.259 4.117 
-0.305 0.110 0.413 0.100 -0.359 0.264 0.413 80.400 -0.259 4.142 
-0.298 0.122 0.425 0.085 -0.359 0.271 0.442 80.200 -0.259 4.142 
-0.315 0.100 0.415 0.107 -0.364 0.259 0.491 80.000 -0.261 4.142 
-0.322 0.081 0.400 0.122 -0.361 0.242 0.552 79.800 -0.261 4.142 
-0.291 0.044 0.342 0.120 -0.313 0.190 0.625 79.600 -0.261 4.142 
-0.286 -0.007 0.283 0.144 -0.281 0.137 0.723 79.600 -0.261 4.122 
-0.286 -0.046 0.239 0.166 -0.261 0.098 0.845 79.400 -0.261 4.103 
-0.264 -0.034 0.234 0.147 -0.247 0.098 0.891 79.400 -0.261 4.083 
-0.247 -0.037 0.215 0.139 -0.227 0.088 0.894 79.200 -0.261 4.063 
-0.230 -0.061 0.171 0.144 -0.198 0.054 0.852 79.200 -0.261 4.034 
-0.217 -0.081 0.132 0.151 -0.176 0.029 0.728 79.000 -0.261 4.005 
-0.193 -0.088 0.100 0.144 -0.149 0.010 0.545 79.000 -0.259 3.976 
-0.168 -0.085 0.083 0.127 -0.125 -0.000 0.388 78.800 -0.259 3.946 
-0.149 -0.088 0.059 0.120 -0.105 -0.012 0.249 78.600 -0.259 3.907 
-0.115 -0.095 0.012 0.110 -0.066 -0.037 0.173 78.400 -0.259 3.868 
-0.054 -0.073 -0.015 0.061 -0.017 -0.046 0.105 78.200 -0.256 3.829 
-0.007 -0.049 -0.037 0.027 0.017 -0.044 0.068 78.000 -0.256 3.790 
0.007 -0.056 -0.056 0.022 0.037 -0.059 0.061 77.800 -0.254 3.736 
-0.007 -0.054 -0.049 0.032 0.020 -0.049 0.042 77.400 -0.254 3.683 
-0.002 -0.046 -0.046 0.027 0.022 -0.044 0.034 77.200 -0.252 3.629 
0.015 -0.046 -0.059 0.015 0.039 -0.054 0.027 77.000 -0.249 3.575 
0.015 -0.051 -0.056 0.015 0.042 -0.059 0.024 77.000 -0.249 3.516 
0.005 -0.056 -0.063 0.027 0.034 -0.059 0.017 76.800 -0.249 3.458 
-0.010 -0.054 -0.046 0.034 0.017 -0.049 0.015 76.800 -0.247 3.399 
0.005 -0.046 -0.049 0.020 0.029 -0.049 0.015 77.000 -0.244 3.341 
0.015 -0.056 -0.063 0.017 0.044 -0.063 0.005 76.800 -0.244 3.272 
0.002 -0.056 -0.061 0.029 0.032 -0.056 0.012 76.800 -0.242 3.204 
-0.012 -0.059 -0.046 0.037 0.017 -0.051 0.007 76.600 -0.242 3.136 
-0.012 -0.068 -0.054 0.039 0.022 -0.061 0.012 76.600 -0.239 3.067 
0.005 -0.073 -0.073 0.032 0.042 -0.076 0.005 76.400 -0.237 3.004 
0.010 -0.088 -0.095 0.039 0.054 -0.093 0.005 76.400 -0.237 2.940 
0.002 -0.083 -0.085 0.042 0.044 -0.083 0.002 76.200 -0.234 2.877 
-0.010 -0.103 -0.083 0.051 0.042 -0.098 0.007 76.200 -0.232 2.813 
-0.020 -0.112 -0.093 0.066 0.037 -0.103 0.012 76.400 -0.232 2.769 
0.002 -0.122 -0.122 0.059 0.063 -0.122 -0.002 76.600 -0.232 2.725 
-0.002 -0.127 -0.127 0.066 0.061 -0.125 0.010 77.000 -0.232 2.681 
-0.029 -0.144 -0.112 0.085 0.044 -0.129 0.022 77.400 -0.230 2.637 
-0.037 -0.166 -0.129 0.103 0.046 -0.147 0.020 78.000 -0.227 2.623 
-0.029 -0.188 -0.164 0.112 0.066 -0.173 0.010 78.600 -0.227 2.608 
-0.027 -0.205 -0.176 0.115 0.076 -0.190 0.012 79.200 -0.227 2.593 
-0.042 -0.230 -0.188 0.137 0.073 -0.208 0.017 80.000 -0.225 2.579 
-0.054 -0.249 -0.200 0.154 0.071 -0.222 0.022 80.800 -0.225 2.584 
-0.049 -0.259 -0.212 0.156 0.081 -0.234 0.020 81.600 -0.222 2.589 
-0.071 -0.286 -0.220 0.181 0.073 -0.249 0.020 82.400 -0.220 2.593 
-0.063 -0.293 -0.234 0.181 0.083 -0.261 0.022 83.200 -0.217 2.598 
-0.073 -0.315 -0.237 0.193 0.085 -0.278 0.017 84.000 -0.046 2.618 
-0.088 -0.332 -0.247 0.212 0.078 -0.288 0.020 85.000 -0.046 2.637 
-0.071 -0.332 -0.271 0.208 0.095 -0.295 0.007 85.800 0.125 2.657 
-0.076 -0.337 -0.264 0.208 0.093 -0.298 0.012 86.800 0.127 2.676 
-0.066 -0.335 -0.274 0.203 0.103 -0.300 0.010 87.600 -0.042 2.706 
-0.061 -0.325 -0.271 0.198 0.103 -0.293 -0.010 88.600 -0.039 2.735 
-0.049 -0.300 -0.252 0.176 0.103 -0.276 -0.007 89.400 -0.208 2.764 
-0.032 -0.278 -0.244 0.154 0.107 -0.261 -0.024 90.200 -0.205 2.794 
-0.024 -0.259 -0.237 0.144 0.105 -0.247 -0.032 90.800 -0.203 2.808 
-0.012 -0.222 -0.220 0.122 0.100 -0.215 -0.046 91.600 -0.203 2.823 
0.010 -0.183 -0.195 0.088 0.103 -0.188 -0.046 92.000 -0.200 2.838 
0.024 -0.156 -0.181 0.066 0.103 -0.168 -0.059 92.600 -0.198 2.852 
0.044 -0.137 -0.173 0.044 0.112 -0.159 -0.063 93.000 -0.198 2.862 
0.029 -0.112 -0.147 0.044 0.085 -0.127 -0.059 93.400 -0.195 2.872 
0.034 -0.081 -0.115 0.024 0.076 -0.098 -0.059 93.800 -0.195 2.882 
0.056 -0.056 -0.117 0.002 0.085 -0.083 -0.063 94.000 -0.193 2.891 
0.078 -0.027 -0.103 -0.027 0.093 -0.066 -0.049 94.400 -0.190 2.872 
0.066 -0.002 -0.076 -0.027 0.068 -0.034 -0.054 94.600 -0.188 2.852 
0.068 0.017 -0.054 -0.042 0.061 -0.017 -0.044 94.800 -0.188 2.833 
0.063 0.020 -0.039 -0.044 0.054 -0.012 -0.029 95.000 -0.186 2.813 
0.051 0.029 -0.015 -0.044 0.037 0.005 -0.022 95.200 -0.183 2.794 
0.056 0.039 -0.015 -0.049 0.037 0.012 -0.020 95.200 -0.183 2.774 
0.046 0.044 -0.002 -0.044 0.024 0.022 -0.010 95.400 -0.181 2.755 
0.044 0.046 0.010 -0.049 0.022 0.024 -0.000 95.400 -0.178 2.735 
0.027 0.044 0.022 -0.037 0.005 0.032 0.010 95.400 -0.176 2.716 
0.020 0.037 0.024 -0.032 0.002 0.027 0.015 95.400 -0.176 2.696 
0.007 0.032 0.029 -0.022 -0.007 0.029 0.017 95.400 -0.173 2.676 
0.007 0.042 0.042 -0.027 -0.012 0.039 0.032 95.200 -0.171 2.657 
0.015 0.039 0.029 -0.029 -0.005 0.032 0.027 95.200 -0.168 2.628 
0.010 0.037 0.029 -0.024 -0.007 0.032 0.029 95.000 -0.166 2.598 
0.002 0.032 0.032 -0.017 -0.012 0.032 0.032 94.800 -0.164 2.569 
0.012 0.032 0.027 -0.024 -0.002 0.027 0.032 94.600 -0.161 2.540 
-0.005 0.032 0.039 -0.015 -0.020 0.034 0.037 94.400 -0.159 2.505 
-0.005 0.037 0.039 -0.015 -0.022 0.039 0.039 94.000 -0.159 2.471 
-0.010 0.044 0.049 -0.015 -0.032 0.049 0.037 93.600 -0.156 2.437 
-0.002 0.032 0.042 -0.017 -0.017 0.034 0.039 93.200 -0.151 2.403 
-0.015 0.029 0.044 -0.007 -0.029 0.037 0.039 92.600 -0.151 2.364 
-0.010 0.027 0.042 -0.010 -0.022 0.032 0.042 92.000 -0.149 2.325 
-0.022 0.027 0.049 -0.002 -0.034 0.039 0.034 91.200 -0.147 2.286 
-0.017 0.027 0.051 -0.007 -0.029 0.037 0.046 90.400 -0.144 2.247 
-0.022 0.024 0.046 -0.000 -0.034 0.037 0.042 89.600 -0.142 2.208 
-0.007 0.042 0.044 -0.015 -0.027 0.046 0.039 88.800 -0.139 2.168 
-0.005 0.049 0.056 -0.022 -0.029 0.051 0.037 88.200 -0.139 2.129 
-0.007 0.051 0.063 -0.024 -0.032 0.056 0.049 87.600 -0.137 2.090 
-0.002 0.073 0.083 -0.039 -0.039 0.076 0.056 87.200 -0.134 2.056 
-0.012 0.083 0.100 -0.037 -0.054 0.090 0.083 86.800 -0.134 2.022 
0.017 0.125 0.110 -0.071 -0.044 0.117 0.100 86.600 -0.132 1.988 
0.046 0.149 0.103 -0.098 -0.027 0.127 0.105 86.400 -0.129 1.954 
0.054 0.166 0.112 -0.110 -0.029 0.139 0.112 86.400 -0.129 1.929 
0.061 0.195 0.129 -0.125 -0.037 0.166 0.117 86.200 -0.129 1.905 
0.073 0.220 0.144 -0.144 -0.037 0.183 0.095 86.200 -0.129 1.880 
0.066 0.230 0.166 -0.149 -0.049 0.198 0.105 86.000 -0.129 1.856 
0.054 0.210 0.159 -0.132 -0.051 0.183 0.134 86.000 -0.127 1.832 
0.056 0.193 0.137 -0.125 -0.039 0.166 0.071 86.000 -0.127 1.807 
0.029 0.161 0.132 -0.095 -0.051 0.147 0.032 86.000 -0.127 1.783 
0.029 0.132 0.100 -0.078 -0.037 0.117 -0.005 86.000 -0.125 1.758 
0.039 0.117 0.078 -0.078 -0.020 0.098 -0.034 86.000 -0.125 1.734 
0.032 0.107 0.078 -0.071 -0.022 0.093 -0.051 86.200 -0.122 1.709 
0.042 0.110 0.073 -0.078 -0.012 0.090 -0.051 86.200 -0.122 1.685 
0.046 0.115 0.073 -0.083 -0.010 0.093 -0.051 86.200 -0.120 1.661 
0.066 0.112 0.051 -0.090 0.010 0.081 -0.059 86.000 -0.120 1.631 
0.051 0.076 0.027 -0.063 0.015 0.051 -0.042 86.000 -0.120 1.602 
0.039 0.056 0.017 -0.046 0.012 0.037 -0.037 86.000 -0.120 1.573 
0.017 0.020 0.005 -0.020 0.007 0.012 -0.020 86.000 -0.120 1.543 
0.010 0.005 -0.000 -0.010 0.007 -0.000 -0.010 86.200 -0.120 1.514 
0.012 0.027 0.012 -0.017 -0.000 0.022 -0.007 86.200 -0.120 1.485 
0.005 0.027 0.020 -0.015 -0.007 0.024 0.012 86.200 -0.120 1.455 
0.007 0.010 0.007 -0.010 0.002 0.007 0.010 86.400 -0.117 1.426 
0.005 0.010 0.015 -0.012 -0.000 0.007 0.010 86.200 -0.117 1.407 
-0.010 -0.012 -0.000 0.010 -0.002 -0.007 0.020 86.200 -0.117 1.387 
-0.024 -0.032 -0.000 0.024 -0.007 -0.020 0.037 86.200 -0.115 1.368 
-0.027 -0.032 -0.000 0.027 -0.010 -0.017 0.034 86.000 -0.112 1.348 
-0.029 -0.029 0.002 0.029 -0.015 -0.015 0.034 85.800 -0.112 1.353 
-0.017 -0.024 -0.000 0.017 -0.005 -0.015 0.037 85.600 -0.112 1.358 
-0.020 -0.032 -0.007 0.024 -0.002 -0.022 0.032 85.600 -0.112 1.363 
