I II III aVR aVL aVF V1 AO SPO2
0.115 0.193 0.073 -0.151 0.020 0.137 -0.024 40.800 2.559 
0.127 0.217 0.081 -0.166 0.020 0.154 -0.037 41.000 2.540 
0.127 0.242 0.110 -0.181 0.007 0.178 -0.044 40.800 2.515 
0.137 0.256 0.112 -0.193 0.010 0.188 -0.039 40.800 2.491 
0.144 0.256 0.105 -0.195 0.017 0.186 -0.044 40.800 2.466 
0.134 0.274 0.129 -0.198 -0.002 0.208 -0.054 40.600 2.442 
0.125 0.303 0.164 -0.205 -0.027 0.242 -0.063 40.600 2.418 
0.137 0.303 0.154 -0.212 -0.015 0.234 -0.066 40.600 2.393 
0.144 0.315 0.161 -0.225 -0.012 0.244 -0.068 40.800 2.369 
0.147 0.330 0.168 -0.230 -0.017 0.256 -0.073 40.800 2.344 
0.154 0.342 0.173 -0.239 -0.017 0.266 -0.078 41.000 2.315 
0.159 0.313 0.149 -0.232 0.002 0.234 -0.073 41.200 2.286 
0.171 0.278 0.100 -0.220 0.032 0.193 -0.066 41.400 2.256 
0.149 0.278 0.117 -0.208 0.010 0.205 -0.066 41.600 2.227 
0.142 0.300 0.144 -0.212 -0.007 0.230 -0.071 41.800 2.193 
0.137 0.300 0.156 -0.215 -0.012 0.232 -0.054 42.000 2.159 
0.112 0.283 0.161 -0.193 -0.029 0.227 -0.059 42.200 2.125 
0.110 0.276 0.156 -0.188 -0.027 0.222 -0.059 42.600 2.090 
0.098 0.220 0.115 -0.154 -0.012 0.171 -0.044 42.800 2.061 
0.081 0.195 0.105 -0.132 -0.017 0.156 -0.044 43.000 2.032 
0.083 0.195 0.103 -0.134 -0.015 0.154 -0.037 43.400 2.002 
0.054 0.168 0.107 -0.107 -0.029 0.142 -0.029 43.600 1.973 
0.037 0.156 0.105 -0.088 -0.042 0.139 -0.027 43.800 1.939 
0.039 0.129 0.078 -0.078 -0.024 0.110 -0.022 44.000 1.905 
0.020 0.103 0.076 -0.056 -0.032 0.093 -0.012 44.200 1.871 
0.012 0.073 0.049 -0.037 -0.024 0.068 -0.002 44.400 1.836 
0.022 0.054 0.020 -0.032 -0.005 0.044 0.005 44.600 1.807 
-0.007 0.027 0.024 -0.005 -0.020 0.032 -0.002 44.600 1.778 
-0.012 0.044 0.044 -0.010 -0.034 0.051 -0.000 44.800 1.748 
-0.020 0.039 0.054 -0.007 -0.039 0.049 0.010 44.800 1.719 
-0.027 0.015 0.034 0.010 -0.034 0.029 0.017 44.800 1.695 
-0.037 -0.000 0.032 0.022 -0.037 0.020 0.017 44.800 1.670 
-0.020 -0.002 0.005 0.017 -0.017 0.007 0.022 44.800 1.646 
-0.012 -0.020 -0.020 0.022 -0.002 -0.012 0.022 44.800 1.621 
-0.020 -0.024 -0.010 0.024 -0.007 -0.015 0.024 44.800 1.592 
-0.020 -0.010 -0.002 0.022 -0.015 -0.000 0.015 45.000 1.563 
-0.020 0.002 0.015 0.012 -0.020 0.012 0.012 45.000 1.534 
-0.029 0.005 0.029 0.015 -0.032 0.020 0.010 45.000 1.504 
-0.027 0.027 0.046 0.005 -0.039 0.042 0.005 45.200 1.470 
-0.034 0.012 0.039 0.015 -0.039 0.029 0.012 45.200 1.436 
-0.022 -0.002 0.012 0.017 -0.020 0.010 0.012 45.400 1.402 
-0.032 -0.002 0.017 0.024 -0.029 0.015 0.022 45.400 1.368 
-0.024 -0.002 0.015 0.017 -0.022 0.010 0.017 45.600 1.333 
-0.017 0.007 0.020 0.007 -0.020 0.017 0.002 45.800 1.299 
-0.010 0.020 0.015 0.002 -0.020 0.024 -0.000 46.000 1.265 
-0.010 0.029 0.029 -0.005 -0.024 0.034 -0.002 46.200 1.231 
-0.007 0.037 0.037 -0.010 -0.024 0.042 -0.005 46.400 1.201 
-0.017 0.029 0.032 0.002 -0.032 0.039 -0.005 46.600 1.172 
-0.020 0.044 0.051 -0.005 -0.042 0.054 -0.017 46.600 1.143 
-0.015 0.051 0.051 -0.010 -0.039 0.059 -0.012 46.800 1.114 
-0.022 0.027 0.039 0.002 -0.034 0.039 -0.010 46.800 1.109 
-0.022 -0.010 0.005 0.020 -0.017 0.002 0.002 47.000 1.104 
-0.029 -0.017 0.007 0.027 -0.020 -0.002 -0.000 47.000 1.099 
-0.012 0.007 0.005 0.010 -0.015 0.015 -0.005 47.200 1.094 
-0.015 0.017 0.020 0.005 -0.022 0.024 -0.005 47.200 1.128 
-0.015 0.024 0.027 0.002 -0.027 0.032 -0.010 47.200 1.162 
-0.034 0.034 0.056 0.007 -0.051 0.051 -0.010 47.200 1.197 
-0.024 0.059 0.071 -0.010 -0.054 0.071 -0.010 47.400 1.231 
-0.022 0.059 0.071 -0.012 -0.051 0.071 -0.015 47.400 1.431 
0.005 0.068 0.054 -0.032 -0.029 0.066 -0.012 47.400 1.631 
0.010 0.076 0.059 -0.039 -0.027 0.071 -0.020 47.600 1.832 
0.005 0.083 0.066 -0.037 -0.037 0.081 -0.020 47.600 2.032 
0.002 0.073 0.063 -0.034 -0.034 0.073 -0.024 47.800 2.178 
-0.000 0.063 0.054 -0.027 -0.032 0.063 -0.017 48.000 2.325 
-0.000 0.068 0.059 -0.029 -0.034 0.068 -0.012 48.200 2.471 
-0.015 0.068 0.076 -0.022 -0.049 0.076 -0.007 48.200 2.618 
-0.007 0.098 0.093 -0.039 -0.056 0.103 -0.010 48.400 2.764 
-0.005 0.098 0.090 -0.039 -0.054 0.100 -0.015 48.600 2.911 
-0.010 0.103 0.095 -0.037 -0.061 0.107 -0.027 48.800 3.057 
0.010 0.105 0.085 -0.051 -0.042 0.100 -0.042 49.000 3.204 
0.015 0.103 0.078 -0.054 -0.037 0.095 -0.039 49.000 3.331 
0.015 0.100 0.071 -0.049 -0.034 0.093 -0.051 49.200 3.458 
0.020 0.076 0.046 -0.042 -0.017 0.066 -0.046 49.400 3.585 
0.012 0.051 0.024 -0.024 -0.012 0.046 -0.039 49.600 3.712 
0.017 0.063 0.037 -0.034 -0.015 0.056 -0.042 49.800 3.800 
0.007 0.032 0.020 -0.017 -0.007 0.029 -0.039 50.000 3.888 
0.007 0.061 0.039 -0.027 -0.022 0.059 -0.046 50.000 3.976 
0.022 0.059 0.022 -0.032 -0.007 0.049 -0.044 50.000 4.063 
0.022 0.042 0.007 -0.024 0.002 0.032 -0.034 50.200 4.112 
0.005 0.042 0.027 -0.017 -0.015 0.039 -0.024 50.200 4.161 
0.005 0.044 0.032 -0.020 -0.017 0.042 -0.029 50.200 4.210 
0.007 0.046 0.027 -0.020 -0.015 0.044 -0.032 50.200 4.259 
0.005 0.049 0.032 -0.020 -0.020 0.046 -0.034 50.200 4.274 
-0.000 0.046 0.039 -0.020 -0.022 0.046 -0.027 50.200 4.288 
-0.010 0.051 0.051 -0.015 -0.034 0.056 -0.027 50.200 4.303 
-0.032 0.015 0.034 0.015 -0.039 0.032 -0.015 50.400 4.317 
-0.027 -0.022 -0.005 0.029 -0.015 -0.007 0.005 50.400 4.313 
-0.027 -0.061 -0.046 0.051 0.005 -0.046 0.007 50.400 4.308 
-0.034 -0.066 -0.042 0.056 -0.000 -0.049 0.010 50.400 4.303 
-0.046 -0.071 -0.037 0.066 -0.010 -0.046 0.027 50.400 4.298 
-0.049 -0.059 -0.022 0.061 -0.020 -0.034 0.015 50.600 4.283 
-0.037 -0.037 -0.015 0.044 -0.017 -0.017 0.007 50.600 4.269 
-0.046 -0.034 -0.002 0.049 -0.029 -0.010 0.010 50.600 4.254 
-0.056 -0.032 0.015 0.049 -0.039 -0.002 0.002 50.800 4.239 
-0.049 -0.015 0.022 0.039 -0.042 0.010 -0.000 51.000 4.210 
-0.039 -0.007 0.020 0.029 -0.034 0.012 0.005 51.000 4.181 
-0.046 -0.029 0.007 0.044 -0.032 -0.005 0.010 51.200 4.151 
-0.046 -0.034 0.002 0.046 -0.029 -0.010 0.007 51.400 4.122 
-0.034 -0.024 -0.000 0.034 -0.022 -0.007 0.007 51.400 4.088 
-0.039 -0.034 -0.000 0.039 -0.022 -0.015 0.010 51.600 4.054 
-0.039 -0.024 0.010 0.034 -0.027 -0.005 0.015 51.600 4.020 
-0.034 -0.007 0.024 0.022 -0.029 0.010 0.007 51.800 3.985 
-0.037 -0.005 0.024 0.024 -0.034 0.015 0.012 52.000 3.937 
-0.042 -0.032 0.005 0.039 -0.024 -0.010 0.007 52.000 3.888 
-0.046 -0.029 0.005 0.044 -0.032 -0.005 0.007 52.200 3.839 
-0.042 -0.015 0.017 0.034 -0.034 0.007 0.007 52.200 3.790 
-0.044 -0.024 0.012 0.039 -0.032 -0.002 0.017 52.200 3.726 
-0.046 -0.042 -0.000 0.046 -0.024 -0.017 0.032 52.400 3.663 
-0.037 -0.063 -0.032 0.054 -0.005 -0.044 0.061 52.400 3.600 
-0.027 -0.063 -0.046 0.051 0.005 -0.049 0.085 52.600 3.536 
-0.010 -0.005 -0.002 0.012 -0.007 -0.000 0.073 52.600 3.468 
0.024 0.081 0.049 -0.049 -0.015 0.068 0.046 52.800 3.399 
0.061 0.188 0.117 -0.120 -0.032 0.159 -0.000 52.800 3.331 
0.137 0.298 0.156 -0.215 -0.012 0.230 -0.093 53.000 3.263 
0.225 0.418 0.188 -0.317 0.017 0.305 -0.242 53.200 3.199 
0.276 0.530 0.242 -0.396 0.012 0.393 -0.366 53.400 3.136 
0.269 0.515 0.237 -0.386 0.012 0.381 -0.396 53.400 3.072 
0.210 0.420 0.205 -0.313 -0.000 0.315 -0.391 53.600 3.009 
0.090 0.286 0.190 -0.186 -0.051 0.242 -0.349 53.800 2.950 
-0.044 0.144 0.186 -0.049 -0.115 0.166 -0.276 54.000 2.891 
-0.142 -0.029 0.098 0.093 -0.127 0.042 -0.203 54.200 2.833 
-0.203 -0.156 0.039 0.183 -0.125 -0.054 -0.159 54.400 2.774 
-0.227 -0.252 -0.029 0.242 -0.100 -0.137 -0.142 54.600 2.735 
-0.222 -0.281 -0.068 0.256 -0.081 -0.168 -0.129 54.800 2.696 
-0.252 -0.283 -0.039 0.271 -0.110 -0.156 -0.112 55.000 2.657 
-0.220 -0.254 -0.042 0.242 -0.093 -0.144 -0.083 55.200 2.618 
-0.183 -0.203 -0.024 0.195 -0.081 -0.110 -0.063 55.400 2.593 
-0.144 -0.159 -0.020 0.154 -0.063 -0.085 -0.049 55.600 2.569 
-0.125 -0.107 0.005 0.122 -0.071 -0.044 -0.039 55.600 2.545 
-0.098 -0.063 0.027 0.085 -0.066 -0.015 -0.054 55.600 2.520 
-0.076 -0.051 0.020 0.066 -0.049 -0.012 -0.044 55.800 2.515 
-0.046 -0.027 0.017 0.039 -0.032 -0.002 -0.039 55.800 2.510 
-0.046 -0.007 0.024 0.034 -0.042 0.017 -0.024 55.800 2.505 
-0.027 -0.000 0.017 0.020 -0.027 0.015 -0.020 56.000 2.501 
-0.029 -0.027 -0.007 0.034 -0.015 -0.012 0.002 56.000 2.501 
-0.027 -0.024 -0.002 0.029 -0.015 -0.010 0.010 56.200 2.501 
-0.020 -0.022 -0.015 0.027 -0.007 -0.012 0.015 56.400 2.501 
-0.015 -0.039 -0.034 0.032 0.005 -0.032 0.024 56.400 2.501 
-0.020 -0.049 -0.037 0.039 0.005 -0.039 0.027 56.600 2.505 
-0.012 -0.022 -0.012 0.020 -0.000 -0.015 0.022 56.800 2.510 
-0.007 -0.005 -0.007 0.012 -0.005 -0.000 0.015 56.800 2.515 
-0.005 0.002 -0.005 0.007 -0.005 0.005 0.015 57.000 2.520 
-0.005 -0.002 0.002 0.005 -0.002 -0.000 0.015 57.200 2.525 
0.010 -0.002 -0.020 -0.000 0.012 -0.007 0.017 57.400 2.530 
0.007 0.010 -0.010 -0.002 0.002 0.007 0.015 57.400 2.535 
0.010 0.029 0.010 -0.015 -0.005 0.024 0.010 57.600 2.540 
0.020 0.027 0.005 -0.022 0.007 0.017 0.012 57.800 2.545 
0.015 0.020 -0.002 -0.012 0.005 0.012 0.005 57.800 2.549 
0.012 0.022 -0.000 -0.012 0.002 0.017 0.010 58.000 2.554 
0.022 0.027 -0.012 -0.015 0.010 0.017 0.010 58.000 2.559 
0.012 0.020 -0.000 -0.012 0.002 0.015 0.010 58.000 2.559 
0.020 0.042 0.012 -0.024 -0.000 0.032 0.012 58.200 2.559 
0.017 0.049 0.022 -0.027 -0.007 0.042 0.017 58.200 2.559 
0.017 0.051 0.027 -0.029 -0.007 0.044 -0.002 58.400 2.559 
0.032 0.071 0.037 -0.049 -0.002 0.056 -0.000 58.400 2.545 
0.042 0.059 0.010 -0.046 0.012 0.039 -0.015 58.400 2.530 
0.059 0.071 -0.002 -0.056 0.024 0.042 -0.002 58.400 2.515 
0.073 0.105 0.027 -0.085 0.022 0.068 -0.020 58.600 2.501 
0.083 0.112 0.029 -0.098 0.027 0.071 -0.029 58.600 2.481 
0.068 0.125 0.051 -0.093 0.007 0.090 -0.029 58.600 2.462 
0.076 0.134 0.049 -0.100 0.010 0.098 -0.032 58.600 2.442 
0.090 0.139 0.037 -0.107 0.022 0.095 -0.032 58.800 2.422 
0.100 0.161 0.054 -0.127 0.020 0.112 -0.044 58.800 2.403 
0.112 0.190 0.066 -0.144 0.017 0.134 -0.049 59.000 2.383 
0.093 0.181 0.076 -0.129 0.002 0.134 -0.042 59.200 2.364 
0.107 0.198 0.078 -0.147 0.010 0.144 -0.044 59.400 2.344 
0.122 0.203 0.071 -0.156 0.022 0.142 -0.049 59.400 2.325 
0.139 0.212 0.063 -0.171 0.034 0.144 -0.063 59.600 2.305 
0.142 0.237 0.083 -0.183 0.024 0.166 -0.068 59.800 2.286 
0.144 0.249 0.100 -0.193 0.020 0.178 -0.068 60.000 2.266 
0.147 0.266 0.110 -0.200 0.015 0.193 -0.071 60.200 2.242 
0.149 0.278 0.120 -0.208 0.010 0.205 -0.076 60.200 2.217 
0.149 0.295 0.134 -0.215 0.002 0.222 -0.083 60.400 2.193 
0.156 0.317 0.151 -0.232 -0.002 0.239 -0.090 60.600 2.168 
0.161 0.330 0.159 -0.239 -0.002 0.249 -0.090 60.600 2.144 
0.156 0.332 0.166 -0.239 -0.010 0.254 -0.090 60.800 2.120 
0.166 0.317 0.137 -0.234 0.007 0.234 -0.088 60.800 2.095 
0.156 0.317 0.151 -0.232 -0.002 0.239 -0.085 61.000 2.071 
0.164 0.313 0.137 -0.232 0.007 0.232 -0.095 61.000 2.042 
0.151 0.313 0.149 -0.225 -0.005 0.237 -0.095 61.200 2.012 
0.142 0.300 0.149 -0.215 -0.007 0.230 -0.093 61.200 1.983 
0.142 0.283 0.129 -0.205 -0.000 0.212 -0.090 61.400 1.954 
0.134 0.271 0.127 -0.198 -0.000 0.205 -0.088 61.400 1.924 
0.117 0.254 0.125 -0.178 -0.010 0.195 -0.083 61.600 1.895 
0.110 0.232 0.112 -0.166 -0.005 0.178 -0.076 61.600 1.866 
0.095 0.210 0.103 -0.147 -0.010 0.164 -0.063 61.800 1.836 
0.090 0.195 0.095 -0.137 -0.007 0.151 -0.054 62.000 1.807 
0.059 0.151 0.083 -0.100 -0.017 0.122 -0.054 62.000 1.778 
0.056 0.142 0.076 -0.093 -0.015 0.115 -0.046 62.200 1.748 
0.042 0.127 0.071 -0.076 -0.022 0.107 -0.044 62.400 1.719 
0.032 0.110 0.068 -0.066 -0.022 0.095 -0.034 62.400 1.690 
0.024 0.098 0.063 -0.056 -0.024 0.085 -0.032 62.600 1.661 
0.002 0.066 0.046 -0.024 -0.029 0.066 -0.032 62.600 1.631 
-0.017 0.051 0.051 -0.007 -0.042 0.061 -0.022 62.800 1.602 
-0.017 0.037 0.039 -0.002 -0.034 0.046 -0.020 63.000 1.573 
-0.007 0.037 0.032 -0.007 -0.024 0.042 -0.015 63.000 1.543 
-0.022 -0.000 0.010 0.017 -0.022 0.012 -0.007 63.200 1.514 
-0.024 -0.000 0.012 0.020 -0.024 0.012 -0.012 63.400 1.485 
-0.012 -0.002 0.002 0.012 -0.010 0.005 -0.015 63.600 1.460 
-0.027 -0.005 0.007 0.024 -0.024 0.010 -0.012 63.600 1.436 
-0.029 -0.002 0.015 0.022 -0.027 0.012 -0.007 63.800 1.411 
-0.024 -0.012 -0.005 0.027 -0.017 -0.000 -0.010 64.000 1.387 
-0.024 -0.010 -0.000 0.024 -0.020 0.002 -0.007 64.000 1.353 
-0.024 -0.010 0.010 0.020 -0.020 0.002 -0.002 64.200 1.319 
-0.015 0.010 0.012 0.010 -0.020 0.017 -0.005 64.200 1.284 
-0.012 0.010 0.010 0.007 -0.017 0.017 -0.012 64.400 1.250 
-0.024 -0.000 0.012 0.020 -0.024 0.012 -0.012 64.400 1.221 
-0.020 -0.010 -0.000 0.020 -0.015 -0.000 -0.007 64.400 1.192 
-0.010 -0.000 -0.005 0.012 -0.010 0.005 -0.012 64.600 1.162 
-0.017 -0.005 0.002 0.017 -0.015 0.005 -0.005 64.600 1.133 
-0.027 -0.007 0.007 0.024 -0.022 0.007 -0.005 64.800 1.099 
-0.034 -0.002 0.020 0.024 -0.032 0.015 -0.000 64.800 1.065 
-0.032 0.002 0.020 0.022 -0.032 0.020 0.002 64.800 1.031 
-0.015 0.010 0.012 0.010 -0.020 0.017 -0.000 65.000 0.996 
-0.020 -0.010 -0.000 0.020 -0.015 -0.000 -0.002 65.000 0.972 
-0.024 -0.020 -0.002 0.027 -0.015 -0.007 -0.007 65.000 0.947 
-0.005 0.005 -0.000 0.005 -0.007 0.007 -0.005 65.000 0.923 
-0.007 0.010 0.005 0.005 -0.012 0.015 -0.010 65.000 0.899 
-0.020 -0.002 0.005 0.017 -0.017 0.007 -0.012 65.000 0.904 
-0.020 0.007 0.017 0.012 -0.022 0.017 -0.010 65.200 0.908 
-0.010 0.024 0.020 -0.000 -0.022 0.029 -0.015 65.200 0.913 
-0.007 0.017 0.012 0.002 -0.015 0.022 -0.015 65.200 0.918 
-0.010 0.020 0.022 -0.000 -0.020 0.024 -0.012 65.400 0.962 
0.005 0.039 0.020 -0.015 -0.015 0.037 -0.017 65.400 1.006 
-0.000 0.049 0.032 -0.015 -0.024 0.049 -0.020 65.600 1.050 
0.002 0.034 0.020 -0.012 -0.015 0.034 -0.012 65.800 1.094 
-0.000 0.044 0.034 -0.017 -0.022 0.044 -0.017 65.800 1.182 
0.017 0.066 0.034 -0.034 -0.015 0.059 -0.022 66.000 1.270 
0.010 0.063 0.042 -0.029 -0.022 0.059 -0.022 66.200 1.358 
0.005 0.051 0.037 -0.022 -0.020 0.049 -0.020 66.200 1.446 
0.007 0.056 0.039 -0.027 -0.020 0.054 -0.020 66.400 1.568 
0.024 0.081 0.042 -0.044 -0.015 0.068 -0.022 66.400 1.690 
0.022 0.088 0.056 -0.049 -0.022 0.078 -0.029 66.400 1.812 
0.010 0.085 0.061 -0.039 -0.032 0.081 -0.037 66.600 1.934 
0.024 0.085 0.056 -0.051 -0.017 0.073 -0.037 66.600 2.081 
0.024 0.081 0.046 -0.046 -0.015 0.068 -0.039 66.600 2.227 
0.022 0.063 0.029 -0.037 -0.010 0.054 -0.042 66.800 2.374 
0.029 0.027 -0.017 -0.020 0.017 0.012 -0.037 66.800 2.520 
0.027 0.015 -0.022 -0.015 0.020 0.002 -0.034 66.800 2.657 
0.034 0.029 -0.015 -0.027 0.020 0.012 -0.042 67.000 2.794 
0.032 0.029 -0.017 -0.022 0.017 0.015 -0.042 67.000 2.930 
0.029 0.020 -0.024 -0.017 0.020 0.005 -0.046 67.200 3.067 
0.034 0.005 -0.044 -0.012 0.032 -0.012 -0.032 67.200 3.184 
0.042 0.007 -0.049 -0.017 0.039 -0.012 -0.029 67.400 3.302 
0.032 -0.007 -0.046 -0.007 0.037 -0.022 -0.024 67.400 3.419 
0.022 -0.012 -0.046 0.002 0.029 -0.022 -0.029 67.600 3.536 
0.012 -0.022 -0.044 0.010 0.024 -0.027 -0.020 67.600 3.614 
0.002 -0.034 -0.051 0.024 0.020 -0.034 -0.010 67.800 3.692 
0.005 -0.037 -0.054 0.022 0.024 -0.039 -0.005 67.800 3.770 
-0.007 -0.056 -0.056 0.037 0.022 -0.051 -0.000 68.000 3.849 
-0.015 -0.073 -0.066 0.049 0.022 -0.066 0.012 68.000 3.897 
-0.032 -0.078 -0.061 0.063 0.007 -0.061 0.007 68.000 3.946 
-0.017 -0.061 -0.059 0.046 0.015 -0.051 0.007 68.000 3.995 
-0.015 -0.066 -0.063 0.046 0.020 -0.059 0.012 68.200 4.044 
-0.032 -0.093 -0.073 0.068 0.015 -0.076 0.024 68.200 4.034 
-0.027 -0.098 -0.085 0.071 0.022 -0.083 0.024 68.200 4.024 
-0.017 -0.078 -0.071 0.054 0.022 -0.068 0.017 68.200 4.015 
-0.027 -0.083 -0.066 0.061 0.015 -0.068 0.020 68.400 4.005 
-0.027 -0.085 -0.068 0.061 0.017 -0.071 0.017 68.400 3.985 
-0.029 -0.081 -0.059 0.059 0.012 -0.066 0.022 68.400 3.966 
-0.032 -0.081 -0.063 0.063 0.010 -0.063 0.022 68.400 3.946 
-0.034 -0.093 -0.063 0.066 0.012 -0.076 0.029 68.400 3.927 
-0.039 -0.093 -0.059 0.068 0.007 -0.073 0.034 68.400 3.888 
-0.029 -0.076 -0.059 0.059 0.010 -0.061 0.037 68.600 3.849 
-0.032 -0.073 -0.046 0.056 0.005 -0.056 0.032 68.600 3.810 
-0.029 -0.078 -0.059 0.059 0.010 -0.063 0.032 68.600 3.770 
-0.020 -0.076 -0.061 0.051 0.020 -0.066 0.034 68.600 3.726 
-0.029 -0.095 -0.078 0.068 0.020 -0.081 0.034 68.800 3.683 
-0.054 -0.115 -0.073 0.090 0.005 -0.088 0.034 68.800 3.639 
-0.044 -0.100 -0.068 0.078 0.007 -0.078 0.032 68.800 3.595 
-0.039 -0.085 -0.056 0.068 0.005 -0.066 0.024 69.000 3.531 
-0.032 -0.076 -0.049 0.056 0.007 -0.059 0.034 69.000 3.468 
-0.027 -0.068 -0.054 0.054 0.007 -0.054 0.059 69.000 3.404 
-0.022 -0.098 -0.085 0.066 0.027 -0.085 0.095 69.200 3.341 
-0.005 -0.090 -0.093 0.051 0.042 -0.088 0.122 69.200 3.272 
0.012 -0.024 -0.046 0.012 0.024 -0.029 0.100 69.200 3.204 
0.042 0.090 0.037 -0.059 -0.002 0.071 0.034 69.200 3.136 
0.083 0.186 0.095 -0.129 -0.010 0.144 -0.044 69.200 3.067 
0.176 0.293 0.110 -0.230 0.029 0.205 -0.178 69.400 2.994 
0.276 0.415 0.134 -0.342 0.068 0.278 -0.332 69.400 2.921 
0.332 0.466 0.127 -0.396 0.100 0.300 -0.422 69.400 2.847 
0.310 0.435 0.115 -0.366 0.093 0.281 -0.444 69.400 2.774 
0.222 0.315 0.083 -0.264 0.066 0.205 -0.430 69.600 2.711 
0.098 0.164 0.059 -0.127 0.017 0.115 -0.381 69.600 2.647 
-0.027 -0.024 -0.010 0.032 -0.015 -0.010 -0.308 69.600 2.584 
-0.142 -0.181 -0.051 0.168 -0.051 -0.110 -0.234 69.600 2.520 
-0.186 -0.286 -0.112 0.242 -0.042 -0.193 -0.200 69.800 2.471 
-0.205 -0.357 -0.161 0.286 -0.027 -0.254 -0.178 69.800 2.422 
-0.210 -0.361 -0.161 0.291 -0.029 -0.256 -0.134 69.800 2.374 
-0.183 -0.303 -0.139 0.254 -0.032 -0.210 -0.120 69.800 2.325 
-0.161 -0.261 -0.107 0.215 -0.029 -0.181 -0.083 69.800 2.295 
-0.122 -0.225 -0.107 0.176 -0.010 -0.164 -0.061 69.800 2.266 
-0.098 -0.188 -0.107 0.151 -0.002 -0.139 -0.044 69.800 2.237 
-0.085 -0.159 -0.081 0.127 -0.005 -0.115 -0.020 70.000 2.208 
-0.073 -0.137 -0.068 0.107 -0.005 -0.100 -0.015 70.000 2.193 
-0.046 -0.125 -0.088 0.090 0.017 -0.100 -0.010 70.000 2.178 
-0.032 -0.110 -0.088 0.076 0.024 -0.093 -0.000 70.000 2.164 
-0.024 -0.103 -0.088 0.068 0.027 -0.090 0.017 70.200 2.149 
-0.022 -0.095 -0.078 0.061 0.027 -0.083 0.024 70.200 2.149 
-0.034 -0.093 -0.063 0.066 0.012 -0.076 0.034 70.200 2.149 
-0.022 -0.085 -0.076 0.061 0.022 -0.073 0.037 70.200 2.149 
-0.012 -0.081 -0.078 0.051 0.029 -0.073 0.044 70.400 2.149 
-0.012 -0.081 -0.081 0.054 0.029 -0.073 0.049 70.400 2.159 
-0.015 -0.090 -0.083 0.056 0.032 -0.083 0.051 70.400 2.168 
-0.020 -0.081 -0.068 0.054 0.022 -0.071 0.051 70.400 2.178 
-0.015 -0.071 -0.063 0.046 0.022 -0.063 0.049 70.200 2.188 
-0.005 -0.071 -0.071 0.042 0.032 -0.068 0.037 70.200 2.203 
-0.002 -0.054 -0.056 0.032 0.024 -0.051 0.034 70.400 2.217 
-0.002 -0.039 -0.054 0.029 0.017 -0.037 0.034 70.400 2.232 
0.005 -0.039 -0.056 0.024 0.024 -0.042 0.037 70.400 2.247 
0.010 -0.044 -0.066 0.024 0.032 -0.049 0.039 70.400 2.256 
0.007 -0.044 -0.059 0.022 0.029 -0.046 0.037 70.400 2.266 
0.007 -0.032 -0.044 0.015 0.024 -0.034 0.039 70.400 2.276 
0.020 -0.017 -0.046 0.005 0.029 -0.027 0.039 70.600 2.286 
0.015 -0.017 -0.044 0.007 0.024 -0.024 0.037 70.600 2.295 
0.020 -0.017 -0.042 0.002 0.029 -0.027 0.037 70.600 2.305 
0.012 -0.010 -0.032 0.005 0.017 -0.015 0.037 70.600 2.315 
0.029 0.017 -0.022 -0.017 0.022 0.002 0.032 70.800 2.325 
0.032 -0.002 -0.042 -0.010 0.034 -0.017 0.037 70.800 2.325 
0.039 -0.002 -0.046 -0.015 0.042 -0.022 0.024 70.800 2.325 
0.042 0.024 -0.027 -0.027 0.029 0.005 0.015 70.800 2.325 
0.046 0.029 -0.027 -0.032 0.032 0.007 0.007 71.000 2.325 
0.056 0.054 -0.017 -0.046 0.029 0.027 -0.000 71.000 2.320 
0.081 0.073 -0.015 -0.073 0.044 0.034 0.002 71.200 2.315 
0.081 0.081 -0.012 -0.073 0.042 0.042 -0.000 71.400 2.310 
0.078 0.100 0.012 -0.083 0.029 0.061 0.002 71.400 2.305 
0.085 0.120 0.027 -0.098 0.027 0.078 -0.007 71.600 2.291 
0.090 0.127 0.034 -0.107 0.027 0.083 -0.015 71.600 2.276 
0.105 0.144 0.029 -0.120 0.034 0.093 -0.015 71.600 2.261 
0.115 0.156 0.034 -0.132 0.037 0.100 -0.012 71.800 2.247 
0.120 0.164 0.034 -0.137 0.039 0.105 -0.022 71.800 2.232 
0.122 0.173 0.046 -0.144 0.037 0.112 -0.027 72.000 2.217 
0.134 0.193 0.054 -0.161 0.039 0.127 -0.037 72.000 2.203 
0.144 0.212 0.059 -0.173 0.039 0.142 -0.039 72.200 2.188 
0.149 0.232 0.078 -0.188 0.034 0.159 -0.037 72.400 2.164 
0.142 0.247 0.093 -0.188 0.020 0.176 -0.042 72.600 2.139 
0.156 0.256 0.090 -0.200 0.029 0.178 -0.046 72.600 2.115 
0.166 0.276 0.098 -0.215 0.029 0.193 -0.051 72.800 2.090 
0.159 0.269 0.098 -0.208 0.024 0.190 -0.044 72.800 2.066 
0.149 0.269 0.107 -0.203 0.015 0.195 -0.059 73.000 2.042 
0.156 0.278 0.115 -0.212 0.017 0.200 -0.059 73.200 2.017 
0.164 0.291 0.115 -0.220 0.020 0.210 -0.063 73.200 1.993 
0.176 0.303 0.120 -0.234 0.024 0.215 -0.071 73.400 1.968 
0.161 0.305 0.129 -0.225 0.010 0.225 -0.066 73.400 1.944 
0.161 0.313 0.147 -0.234 0.005 0.232 -0.071 73.400 1.919 
