I II III aVR aVL aVF V2 AO LV SPO2
0.821 0.637 -0.166 -0.737 0.503 0.227 -0.488 55.200 17.600 1.416 
0.772 0.598 -0.149 -0.696 0.474 0.212 -0.459 55.000 17.600 1.402 
0.728 0.545 -0.161 -0.647 0.457 0.181 -0.427 54.800 17.800 1.387 
0.708 0.532 -0.149 -0.632 0.442 0.178 -0.415 54.600 17.800 1.377 
0.672 0.518 -0.137 -0.603 0.413 0.183 -0.398 54.600 17.800 1.368 
0.611 0.481 -0.103 -0.559 0.371 0.176 -0.366 54.400 18.000 1.358 
0.554 0.449 -0.085 -0.510 0.330 0.173 -0.337 54.200 18.000 1.348 
0.525 0.425 -0.073 -0.488 0.313 0.164 -0.320 54.000 18.000 1.338 
0.459 0.366 -0.071 -0.422 0.276 0.137 -0.278 54.000 18.200 1.328 
0.364 0.293 -0.049 -0.339 0.217 0.112 -0.222 53.800 18.200 1.319 
0.281 0.259 0.002 -0.281 0.151 0.120 -0.183 53.800 18.400 1.309 
0.234 0.239 0.034 -0.252 0.115 0.122 -0.161 53.600 18.400 1.299 
0.156 0.173 0.044 -0.178 0.071 0.095 -0.112 53.600 18.400 1.289 
0.037 0.098 0.093 -0.083 -0.012 0.081 -0.046 53.400 18.600 1.280 
-0.027 0.073 0.125 -0.034 -0.063 0.088 -0.017 53.400 18.600 1.270 
-0.054 0.039 0.122 -0.007 -0.073 0.066 0.002 53.400 18.800 1.260 
-0.115 -0.029 0.115 0.059 -0.100 0.029 0.046 53.200 18.800 1.250 
-0.181 -0.085 0.120 0.122 -0.137 0.005 0.085 53.200 19.000 1.241 
-0.168 -0.105 0.083 0.127 -0.115 -0.020 0.088 53.200 19.000 1.231 
-0.139 -0.134 0.027 0.127 -0.071 -0.063 0.088 53.200 19.200 1.216 
-0.176 -0.205 -0.005 0.178 -0.073 -0.117 0.125 53.000 19.200 1.201 
-0.186 -0.254 -0.034 0.203 -0.059 -0.161 0.144 53.000 19.200 1.187 
-0.149 -0.249 -0.083 0.190 -0.024 -0.173 0.129 52.800 19.400 1.172 
-0.120 -0.269 -0.122 0.181 0.015 -0.208 0.127 52.800 19.400 1.158 
-0.142 -0.315 -0.139 0.212 0.017 -0.244 0.149 52.800 19.400 1.143 
-0.149 -0.330 -0.151 0.225 0.017 -0.254 0.156 52.600 19.600 1.128 
-0.105 -0.322 -0.195 0.203 0.056 -0.269 0.139 52.600 19.600 1.114 
-0.083 -0.339 -0.227 0.198 0.088 -0.298 0.139 52.400 19.600 1.104 
-0.107 -0.361 -0.225 0.220 0.073 -0.308 0.154 52.400 19.600 1.094 
-0.103 -0.349 -0.222 0.215 0.073 -0.298 0.149 52.200 19.800 1.084 
-0.054 -0.308 -0.230 0.168 0.100 -0.281 0.117 52.000 19.800 1.074 
-0.029 -0.281 -0.222 0.142 0.112 -0.266 0.100 52.000 19.800 1.074 
-0.002 -0.237 -0.205 0.105 0.117 -0.234 0.078 51.800 19.800 1.074 
0.083 -0.139 -0.193 0.015 0.154 -0.181 0.017 51.800 20.000 1.074 
0.276 0.017 -0.237 -0.156 0.269 -0.120 -0.100 51.600 20.000 1.074 
0.474 0.176 -0.261 -0.342 0.386 -0.061 -0.220 51.400 20.200 1.094 
0.689 0.408 -0.252 -0.562 0.486 0.063 -0.369 51.400 20.200 1.114 
0.945 0.654 -0.266 -0.811 0.618 0.183 -0.535 51.200 20.200 1.133 
1.143 0.813 -0.305 -0.989 0.737 0.242 -0.654 51.200 20.400 1.153 
1.123 0.694 -0.405 -0.921 0.777 0.132 -0.608 51.000 20.400 1.197 
1.048 0.371 -0.645 -0.725 0.862 -0.151 -0.476 51.000 20.600 1.241 
0.943 0.156 -0.757 -0.564 0.864 -0.315 -0.369 50.800 20.600 1.284 
0.645 -0.017 -0.632 -0.327 0.654 -0.339 -0.212 50.800 20.800 1.328 
0.271 -0.054 -0.293 -0.125 0.298 -0.188 -0.076 50.600 20.800 1.397 
0.127 -0.066 -0.164 -0.044 0.161 -0.129 -0.022 50.600 21.000 1.465 
0.134 -0.029 -0.139 -0.063 0.149 -0.095 -0.037 50.400 21.200 1.534 
0.142 0.010 -0.107 -0.088 0.137 -0.061 -0.054 50.400 21.400 1.602 
0.110 0.066 -0.015 -0.103 0.078 0.012 -0.061 50.400 21.600 1.685 
0.093 0.105 0.044 -0.115 0.042 0.059 -0.068 50.200 22.000 1.768 
0.100 0.120 0.049 -0.125 0.042 0.071 -0.076 50.200 22.400 1.851 
0.083 0.117 0.063 -0.115 0.024 0.076 -0.068 50.000 22.800 1.934 
0.066 0.134 0.107 -0.120 -0.000 0.103 -0.068 50.000 23.600 2.022 
0.068 0.159 0.122 -0.129 -0.010 0.125 -0.078 49.800 24.400 2.110 
0.071 0.156 0.112 -0.127 -0.007 0.122 -0.078 49.800 25.600 2.198 
0.046 0.154 0.137 -0.115 -0.029 0.132 -0.068 49.600 27.000 2.286 
0.029 0.173 0.171 -0.115 -0.056 0.159 -0.071 49.600 28.800 2.369 
0.037 0.188 0.178 -0.125 -0.056 0.171 -0.078 49.400 30.800 2.452 
0.032 0.173 0.164 -0.112 -0.054 0.159 -0.071 49.400 33.200 2.535 
0.015 0.164 0.168 -0.098 -0.066 0.156 -0.061 49.200 35.800 2.618 
0.022 0.188 0.190 -0.117 -0.071 0.178 -0.073 49.200 38.800 2.696 
0.042 0.190 0.171 -0.127 -0.054 0.171 -0.081 49.000 42.000 2.774 
0.034 0.164 0.151 -0.110 -0.046 0.147 -0.068 49.000 45.600 2.852 
0.029 0.164 0.159 -0.107 -0.051 0.149 -0.066 49.000 49.200 2.930 
0.066 0.193 0.159 -0.144 -0.029 0.161 -0.088 48.800 53.000 2.994 
0.083 0.195 0.137 -0.151 -0.015 0.154 -0.095 48.800 57.000 3.057 
0.073 0.181 0.125 -0.134 -0.017 0.144 -0.088 48.800 61.000 3.121 
0.073 0.193 0.144 -0.144 -0.022 0.156 -0.090 49.000 65.000 3.184 
0.115 0.227 0.137 -0.183 0.002 0.171 -0.117 49.000 69.000 3.243 
0.125 0.222 0.122 -0.186 0.015 0.161 -0.117 49.200 73.000 3.302 
0.103 0.200 0.122 -0.164 0.002 0.149 -0.103 49.400 77.000 3.360 
0.112 0.230 0.142 -0.183 -0.002 0.173 -0.117 49.800 80.800 3.419 
0.151 0.259 0.144 -0.222 0.022 0.183 -0.139 50.200 84.400 3.473 
0.134 0.264 0.151 -0.210 0.002 0.198 -0.134 50.600 87.800 3.526 
0.112 0.269 0.178 -0.200 -0.022 0.212 -0.129 51.400 91.200 3.580 
0.127 0.310 0.208 -0.230 -0.027 0.247 -0.149 52.000 94.400 3.634 
0.161 0.347 0.212 -0.266 -0.012 0.266 -0.171 52.800 97.600 3.678 
0.139 0.347 0.227 -0.252 -0.034 0.278 -0.164 53.800 100.600 3.722 
0.112 0.364 0.269 -0.247 -0.068 0.308 -0.161 54.800 103.400 3.766 
0.134 0.408 0.293 -0.281 -0.068 0.342 -0.183 56.000 106.000 3.810 
0.154 0.435 0.308 -0.308 -0.063 0.359 -0.198 57.000 108.800 3.853 
0.120 0.427 0.332 -0.286 -0.093 0.369 -0.186 58.200 111.200 3.897 
0.098 0.452 0.369 -0.281 -0.127 0.403 -0.186 59.600 113.800 3.941 
0.117 0.486 0.393 -0.313 -0.125 0.427 -0.203 60.800 116.200 3.985 
0.120 0.503 0.405 -0.322 -0.132 0.444 -0.210 62.000 118.600 4.039 
0.071 0.498 0.444 -0.293 -0.178 0.464 -0.193 63.200 120.800 4.093 
0.056 0.520 0.481 -0.295 -0.203 0.493 -0.195 64.400 123.000 4.147 
0.078 0.554 0.491 -0.322 -0.198 0.515 -0.212 65.400 125.200 4.200 
0.071 0.554 0.505 -0.322 -0.205 0.520 -0.210 66.400 127.200 4.210 
0.029 0.549 0.547 -0.303 -0.244 0.535 -0.195 67.400 129.000 4.220 
0.029 0.576 0.564 -0.310 -0.259 0.562 -0.205 68.400 130.800 4.230 
0.054 0.598 0.562 -0.335 -0.244 0.571 -0.220 69.200 132.400 4.239 
0.034 0.589 0.576 -0.322 -0.259 0.571 -0.210 70.200 133.800 4.239 
-0.005 0.593 0.615 -0.303 -0.300 0.596 -0.198 71.000 135.200 4.239 
0.010 0.628 0.632 -0.325 -0.303 0.623 -0.215 71.800 136.400 4.239 
0.032 0.645 0.628 -0.344 -0.291 0.630 -0.227 72.600 137.800 4.239 
0.010 0.635 0.650 -0.335 -0.308 0.630 -0.217 73.400 138.800 4.225 
-0.017 0.654 0.689 -0.327 -0.344 0.664 -0.215 74.200 140.000 4.210 
0.010 0.689 0.696 -0.357 -0.335 0.684 -0.234 75.000 141.000 4.195 
0.022 0.706 0.701 -0.371 -0.330 0.696 -0.244 76.000 142.000 4.181 
0.002 0.713 0.733 -0.369 -0.354 0.713 -0.242 77.000 142.800 4.156 
-0.012 0.745 0.774 -0.374 -0.383 0.752 -0.247 78.000 143.600 4.132 
0.010 0.779 0.781 -0.400 -0.379 0.774 -0.266 79.200 144.400 4.107 
0.012 0.784 0.789 -0.405 -0.379 0.779 -0.269 80.400 145.000 4.083 
-0.015 0.791 0.828 -0.398 -0.410 0.799 -0.261 81.600 145.600 4.054 
-0.015 0.828 0.864 -0.418 -0.427 0.835 -0.274 82.800 146.000 4.024 
0.002 0.857 0.874 -0.440 -0.425 0.857 -0.288 84.200 146.400 3.995 
-0.024 0.855 0.891 -0.420 -0.452 0.867 -0.278 85.600 146.800 3.966 
-0.044 0.862 0.933 -0.422 -0.474 0.884 -0.276 87.000 147.200 3.932 
-0.042 0.877 0.938 -0.427 -0.479 0.899 -0.281 88.400 147.400 3.897 
-0.024 0.864 0.899 -0.425 -0.457 0.877 -0.283 89.800 147.400 3.863 
-0.044 0.833 0.894 -0.403 -0.459 0.855 -0.266 91.200 147.600 3.829 
-0.059 0.828 0.904 -0.393 -0.471 0.857 -0.259 92.400 147.600 3.790 
-0.042 0.842 0.894 -0.405 -0.462 0.864 -0.269 93.800 147.400 3.751 
-0.042 0.818 0.874 -0.396 -0.449 0.840 -0.261 95.200 147.200 3.712 
-0.061 0.786 0.867 -0.371 -0.454 0.818 -0.244 96.400 147.000 3.673 
-0.051 0.799 0.877 -0.386 -0.449 0.825 -0.252 97.600 146.600 3.643 
-0.029 0.808 0.857 -0.398 -0.432 0.823 -0.261 98.800 146.200 3.614 
-0.027 0.789 0.833 -0.388 -0.420 0.803 -0.256 99.800 145.800 3.585 
-0.051 0.772 0.838 -0.366 -0.437 0.799 -0.242 100.800 145.200 3.556 
-0.034 0.786 0.835 -0.383 -0.427 0.803 -0.254 101.600 144.400 3.526 
-0.020 0.779 0.816 -0.388 -0.408 0.789 -0.256 102.600 143.600 3.497 
-0.042 0.747 0.803 -0.359 -0.415 0.769 -0.237 103.200 142.800 3.468 
-0.056 0.740 0.818 -0.352 -0.425 0.769 -0.230 104.000 141.600 3.438 
-0.042 0.755 0.816 -0.366 -0.418 0.777 -0.239 104.600 140.400 3.414 
-0.012 0.752 0.786 -0.381 -0.388 0.759 -0.249 105.200 139.000 3.389 
-0.022 0.725 0.767 -0.361 -0.383 0.737 -0.237 105.800 137.600 3.365 
-0.012 0.723 0.759 -0.366 -0.374 0.730 -0.239 106.200 135.800 3.341 
0.032 0.740 0.733 -0.398 -0.337 0.725 -0.259 106.600 134.000 3.326 
0.054 0.723 0.696 -0.400 -0.308 0.696 -0.261 107.000 132.000 3.311 
0.049 0.708 0.676 -0.386 -0.305 0.684 -0.254 107.400 130.000 3.297 
0.071 0.720 0.674 -0.408 -0.288 0.686 -0.266 107.600 127.800 3.282 
